----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
Epoch: [34][50/391]	Time 0.467 (0.464)	Data 0.001 (0.008)	Loss 1.7145 (1.7447)	Prec@1 35.156 (35.830)
Epoch: [34][100/391]	Time 0.459 (0.456)	Data 0.000 (0.005)	Loss 1.7512 (1.7415)	Prec@1 41.406 (35.814)
Epoch: [34][150/391]	Time 0.444 (0.453)	Data 0.003 (0.004)	Loss 1.6633 (1.7424)	Prec@1 39.844 (35.679)
Epoch: [34][200/391]	Time 0.441 (0.452)	Data 0.001 (0.004)	Loss 1.7244 (1.7398)	Prec@1 39.062 (35.848)
Epoch: [34][250/391]	Time 0.522 (0.451)	Data 0.001 (0.004)	Loss 1.6407 (1.7349)	Prec@1 43.750 (35.878)
Epoch: [34][300/391]	Time 0.467 (0.452)	Data 0.001 (0.003)	Loss 1.7528 (1.7340)	Prec@1 29.688 (35.943)
Epoch: [34][350/391]	Time 0.423 (0.451)	Data 0.002 (0.003)	Loss 1.6834 (1.7308)	Prec@1 39.844 (35.971)
Test: [0/79]	Time 0.269 (0.269)	Loss 1.7066 (1.7066)	Prec@1 41.406 (41.406)
Test: [50/79]	Time 0.064 (0.076)	Loss 1.7982 (1.6934)	Prec@1 27.344 (37.071)
 * Prec@1 36.890
current lr 1.00000e-02
Epoch: [35][0/391]	Time 0.723 (0.723)	Data 0.312 (0.312)	Loss 1.7087 (1.7087)	Prec@1 35.938 (35.938)
Epoch: [35][50/391]	Time 0.485 (0.450)	Data 0.003 (0.009)	Loss 1.8398 (1.7111)	Prec@1 31.250 (36.550)
Epoch: [35][100/391]	Time 0.399 (0.452)	Data 0.001 (0.005)	Loss 1.6406 (1.7067)	Prec@1 39.844 (36.889)
Epoch: [35][150/391]	Time 0.415 (0.450)	Data 0.002 (0.004)	Loss 1.7539 (1.7078)	Prec@1 30.469 (36.889)
Epoch: [35][200/391]	Time 0.450 (0.450)	Data 0.001 (0.004)	Loss 1.6251 (1.7074)	Prec@1 38.281 (36.995)
Epoch: [35][250/391]	Time 0.409 (0.449)	Data 0.000 (0.003)	Loss 1.6983 (1.7102)	Prec@1 35.938 (36.790)
Epoch: [35][300/391]	Time 0.445 (0.448)	Data 0.001 (0.003)	Loss 1.8515 (1.7111)	Prec@1 34.375 (36.810)
Epoch: [35][350/391]	Time 0.455 (0.448)	Data 0.001 (0.003)	Loss 1.7226 (1.7109)	Prec@1 32.031 (36.788)
Test: [0/79]	Time 0.312 (0.312)	Loss 1.7042 (1.7042)	Prec@1 41.406 (41.406)
Test: [50/79]	Time 0.072 (0.081)	Loss 1.7528 (1.6915)	Prec@1 28.906 (37.638)
 * Prec@1 37.590
current lr 1.00000e-02
Epoch: [36][0/391]	Time 0.672 (0.672)	Data 0.249 (0.249)	Loss 1.7092 (1.7092)	Prec@1 32.812 (32.812)
Epoch: [36][50/391]	Time 0.466 (0.461)	Data 0.001 (0.006)	Loss 1.7161 (1.6922)	Prec@1 40.625 (38.251)
Epoch: [36][100/391]	Time 0.490 (0.449)	Data 0.002 (0.005)	Loss 1.7385 (1.7005)	Prec@1 35.156 (36.997)
Epoch: [36][150/391]	Time 0.462 (0.447)	Data 0.000 (0.004)	Loss 1.6930 (1.7000)	Prec@1 34.375 (37.029)
Epoch: [36][200/391]	Time 0.446 (0.448)	Data 0.010 (0.003)	Loss 1.6755 (1.7027)	Prec@1 40.625 (36.878)
Epoch: [36][250/391]	Time 0.450 (0.447)	Data 0.001 (0.003)	Loss 1.7858 (1.7037)	Prec@1 38.281 (37.008)
Epoch: [36][300/391]	Time 0.455 (0.448)	Data 0.001 (0.003)	Loss 1.6835 (1.7048)	Prec@1 39.844 (37.194)
Epoch: [36][350/391]	Time 0.435 (0.449)	Data 0.001 (0.003)	Loss 1.6522 (1.7025)	Prec@1 39.844 (37.242)
Test: [0/79]	Time 0.284 (0.284)	Loss 1.6460 (1.6460)	Prec@1 45.312 (45.312)
Test: [50/79]	Time 0.084 (0.083)	Loss 1.6961 (1.6684)	Prec@1 33.594 (38.787)
 * Prec@1 38.800
current lr 1.00000e-02
Epoch: [37][0/391]	Time 0.752 (0.752)	Data 0.332 (0.332)	Loss 1.5783 (1.5783)	Prec@1 41.406 (41.406)
Epoch: [37][50/391]	Time 0.433 (0.454)	Data 0.001 (0.008)	Loss 1.6747 (1.7071)	Prec@1 39.844 (36.887)
Epoch: [37][100/391]	Time 0.444 (0.449)	Data 0.000 (0.005)	Loss 1.5377 (1.6908)	Prec@1 42.969 (37.508)
Epoch: [37][150/391]	Time 0.467 (0.451)	Data 0.000 (0.004)	Loss 1.5240 (1.6822)	Prec@1 47.656 (37.531)
Epoch: [37][200/391]	Time 0.506 (0.448)	Data 0.000 (0.003)	Loss 1.5969 (1.6869)	Prec@1 46.875 (37.613)
Epoch: [37][250/391]	Time 0.430 (0.447)	Data 0.007 (0.003)	Loss 1.7175 (1.6885)	Prec@1 39.844 (37.628)
Epoch: [37][300/391]	Time 0.393 (0.439)	Data 0.001 (0.003)	Loss 1.6411 (1.6878)	Prec@1 42.969 (37.588)
Epoch: [37][350/391]	Time 0.392 (0.432)	Data 0.000 (0.003)	Loss 1.6255 (1.6887)	Prec@1 40.625 (37.498)
Test: [0/79]	Time 0.265 (0.265)	Loss 1.6619 (1.6619)	Prec@1 46.875 (46.875)
Test: [50/79]	Time 0.071 (0.070)	Loss 1.6888 (1.6558)	Prec@1 32.031 (39.108)
 * Prec@1 39.110
current lr 1.00000e-02
Epoch: [38][0/391]	Time 0.652 (0.652)	Data 0.275 (0.275)	Loss 1.5862 (1.5862)	Prec@1 39.062 (39.062)
Epoch: [38][50/391]	Time 0.394 (0.399)	Data 0.002 (0.007)	Loss 1.5378 (1.6870)	Prec@1 46.094 (38.297)
Epoch: [38][100/391]	Time 0.394 (0.393)	Data 0.001 (0.004)	Loss 1.6351 (1.6962)	Prec@1 40.625 (37.864)
Epoch: [38][150/391]	Time 0.399 (0.393)	Data 0.001 (0.003)	Loss 1.5725 (1.6847)	Prec@1 42.188 (38.167)
Epoch: [38][200/391]	Time 0.406 (0.395)	Data 0.000 (0.003)	Loss 1.6611 (1.6775)	Prec@1 35.938 (38.378)
Epoch: [38][250/391]	Time 0.359 (0.395)	Data 0.001 (0.002)	Loss 1.6298 (1.6778)	Prec@1 36.719 (38.353)
Epoch: [38][300/391]	Time 0.386 (0.393)	Data 0.001 (0.002)	Loss 1.6115 (1.6798)	Prec@1 38.281 (38.318)
Epoch: [38][350/391]	Time 0.397 (0.392)	Data 0.001 (0.002)	Loss 1.6808 (1.6787)	Prec@1 38.281 (38.235)
Test: [0/79]	Time 0.277 (0.277)	Loss 1.6435 (1.6435)	Prec@1 44.531 (44.531)
Test: [50/79]	Time 0.072 (0.070)	Loss 1.6664 (1.6495)	Prec@1 33.594 (39.231)
 * Prec@1 39.290
current lr 1.00000e-02
Epoch: [39][0/391]	Time 0.588 (0.588)	Data 0.210 (0.210)	Loss 1.6881 (1.6881)	Prec@1 39.844 (39.844)
Epoch: [39][50/391]	Time 0.383 (0.392)	Data 0.000 (0.005)	Loss 1.8401 (1.6654)	Prec@1 38.281 (39.277)
Epoch: [39][100/391]	Time 0.382 (0.388)	Data 0.000 (0.003)	Loss 1.6464 (1.6791)	Prec@1 33.594 (38.274)
Epoch: [39][150/391]	Time 0.438 (0.393)	Data 0.014 (0.003)	Loss 1.6369 (1.6750)	Prec@1 38.281 (38.349)
Epoch: [39][200/391]	Time 0.399 (0.392)	Data 0.001 (0.002)	Loss 1.6421 (1.6766)	Prec@1 42.188 (38.036)
Epoch: [39][250/391]	Time 0.395 (0.393)	Data 0.004 (0.002)	Loss 1.7532 (1.6746)	Prec@1 39.062 (38.119)
Epoch: [39][300/391]	Time 0.397 (0.393)	Data 0.002 (0.002)	Loss 1.5563 (1.6733)	Prec@1 44.531 (38.183)
Epoch: [39][350/391]	Time 0.383 (0.392)	Data 0.001 (0.002)	Loss 1.6592 (1.6727)	Prec@1 36.719 (38.143)
Test: [0/79]	Time 0.275 (0.275)	Loss 1.6373 (1.6373)	Prec@1 44.531 (44.531)
Test: [50/79]	Time 0.069 (0.071)	Loss 1.6834 (1.6202)	Prec@1 32.812 (40.119)
 * Prec@1 40.240
current lr 1.00000e-02
Epoch: [40][0/391]	Time 0.630 (0.630)	Data 0.233 (0.233)	Loss 1.6377 (1.6377)	Prec@1 44.531 (44.531)
Epoch: [40][50/391]	Time 0.382 (0.402)	Data 0.001 (0.006)	Loss 1.7202 (1.6729)	Prec@1 37.500 (38.680)
Epoch: [40][100/391]	Time 0.396 (0.394)	Data 0.001 (0.004)	Loss 1.6050 (1.6615)	Prec@1 42.969 (39.310)
Epoch: [40][150/391]	Time 0.378 (0.394)	Data 0.000 (0.003)	Loss 1.4487 (1.6619)	Prec@1 50.000 (38.912)
Epoch: [40][200/391]	Time 0.396 (0.394)	Data 0.000 (0.002)	Loss 1.7216 (1.6645)	Prec@1 32.031 (38.915)
Epoch: [40][250/391]	Time 0.375 (0.394)	Data 0.001 (0.002)	Loss 1.7361 (1.6596)	Prec@1 36.719 (39.041)
Epoch: [40][300/391]	Time 0.413 (0.394)	Data 0.001 (0.002)	Loss 1.5480 (1.6581)	Prec@1 37.500 (39.005)
Epoch: [40][350/391]	Time 0.398 (0.395)	Data 0.001 (0.002)	Loss 1.5818 (1.6598)	Prec@1 37.500 (38.940)
Test: [0/79]	Time 0.254 (0.254)	Loss 1.6243 (1.6243)	Prec@1 49.219 (49.219)
Test: [50/79]	Time 0.051 (0.066)	Loss 1.6706 (1.6369)	Prec@1 35.938 (40.119)
 * Prec@1 39.820
current lr 1.00000e-02
Epoch: [41][0/391]	Time 0.569 (0.569)	Data 0.294 (0.294)	Loss 1.6021 (1.6021)	Prec@1 37.500 (37.500)
Epoch: [41][50/391]	Time 0.370 (0.395)	Data 0.001 (0.007)	Loss 1.7024 (1.6378)	Prec@1 38.281 (39.369)
Epoch: [41][100/391]	Time 0.365 (0.393)	Data 0.001 (0.004)	Loss 1.9187 (1.6469)	Prec@1 40.625 (39.511)
Epoch: [41][150/391]	Time 0.372 (0.391)	Data 0.000 (0.003)	Loss 1.6702 (1.6495)	Prec@1 36.719 (39.425)
Epoch: [41][200/391]	Time 0.422 (0.391)	Data 0.001 (0.002)	Loss 1.5942 (1.6521)	Prec@1 39.062 (39.377)
Epoch: [41][250/391]	Time 0.371 (0.390)	Data 0.001 (0.002)	Loss 1.6763 (1.6528)	Prec@1 35.156 (39.458)
Epoch: [41][300/391]	Time 0.396 (0.390)	Data 0.001 (0.002)	Loss 1.7262 (1.6498)	Prec@1 32.031 (39.374)
Epoch: [41][350/391]	Time 0.409 (0.390)	Data 0.000 (0.002)	Loss 1.5739 (1.6475)	Prec@1 39.844 (39.419)
Test: [0/79]	Time 0.293 (0.293)	Loss 1.6173 (1.6173)	Prec@1 45.312 (45.312)
Test: [50/79]	Time 0.064 (0.072)	Loss 1.6693 (1.5992)	Prec@1 31.250 (40.656)
 * Prec@1 40.580
current lr 1.00000e-02
Epoch: [42][0/391]	Time 0.677 (0.677)	Data 0.285 (0.285)	Loss 1.6549 (1.6549)	Prec@1 38.281 (38.281)
Epoch: [42][50/391]	Time 0.398 (0.409)	Data 0.001 (0.007)	Loss 1.8966 (1.6409)	Prec@1 39.844 (40.135)
Epoch: [42][100/391]	Time 0.410 (0.395)	Data 0.001 (0.004)	Loss 1.6626 (1.6381)	Prec@1 39.844 (39.937)
Epoch: [42][150/391]	Time 0.421 (0.397)	Data 0.000 (0.003)	Loss 1.7333 (1.6345)	Prec@1 34.375 (39.870)
Epoch: [42][200/391]	Time 0.426 (0.397)	Data 0.000 (0.003)	Loss 1.8438 (1.6383)	Prec@1 40.625 (39.921)
Epoch: [42][250/391]	Time 0.399 (0.395)	Data 0.000 (0.002)	Loss 1.5795 (1.6382)	Prec@1 40.625 (39.971)
Epoch: [42][300/391]	Time 0.388 (0.396)	Data 0.002 (0.002)	Loss 1.8238 (1.6374)	Prec@1 39.062 (39.937)
Epoch: [42][350/391]	Time 0.380 (0.395)	Data 0.001 (0.002)	Loss 1.6176 (1.6351)	Prec@1 40.625 (40.000)
Test: [0/79]	Time 0.294 (0.294)	Loss 1.6056 (1.6056)	Prec@1 47.656 (47.656)
Test: [50/79]	Time 0.056 (0.068)	Loss 1.6191 (1.5914)	Prec@1 35.156 (41.590)
 * Prec@1 41.320
current lr 1.00000e-02
Epoch: [43][0/391]	Time 0.648 (0.648)	Data 0.259 (0.259)	Loss 1.7030 (1.7030)	Prec@1 34.375 (34.375)
Epoch: [43][50/391]	Time 0.411 (0.396)	Data 0.000 (0.006)	Loss 1.7526 (1.6396)	Prec@1 32.812 (39.430)
Epoch: [43][100/391]	Time 0.394 (0.396)	Data 0.005 (0.004)	Loss 1.6796 (1.6444)	Prec@1 48.438 (39.163)
Epoch: [43][150/391]	Time 0.380 (0.396)	Data 0.000 (0.003)	Loss 1.6400 (1.6406)	Prec@1 48.438 (39.363)
Epoch: [43][200/391]	Time 0.364 (0.395)	Data 0.001 (0.002)	Loss 1.6120 (1.6360)	Prec@1 37.500 (39.486)
Epoch: [43][250/391]	Time 0.367 (0.395)	Data 0.001 (0.002)	Loss 1.5698 (1.6335)	Prec@1 43.750 (39.781)
Epoch: [43][300/391]	Time 0.391 (0.396)	Data 0.001 (0.002)	Loss 1.7784 (1.6308)	Prec@1 38.281 (39.740)
Epoch: [43][350/391]	Time 0.383 (0.395)	Data 0.000 (0.002)	Loss 1.4153 (1.6319)	Prec@1 46.875 (39.715)
Test: [0/79]	Time 0.262 (0.262)	Loss 1.5981 (1.5981)	Prec@1 44.531 (44.531)
Test: [50/79]	Time 0.066 (0.068)	Loss 1.6216 (1.5890)	Prec@1 39.062 (41.513)
 * Prec@1 41.490
current lr 1.00000e-02
Epoch: [44][0/391]	Time 0.667 (0.667)	Data 0.287 (0.287)	Loss 1.7100 (1.7100)	Prec@1 46.875 (46.875)
Epoch: [44][50/391]	Time 0.378 (0.410)	Data 0.000 (0.007)	Loss 1.9197 (1.6185)	Prec@1 30.469 (39.920)
Epoch: [44][100/391]	Time 0.387 (0.400)	Data 0.001 (0.004)	Loss 1.6418 (1.6142)	Prec@1 43.750 (40.207)
Epoch: [44][150/391]	Time 0.447 (0.403)	Data 0.000 (0.003)	Loss 1.5680 (1.6209)	Prec@1 42.969 (40.118)
Epoch: [44][200/391]	Time 0.382 (0.403)	Data 0.001 (0.003)	Loss 1.6940 (1.6230)	Prec@1 39.844 (40.139)
Epoch: [44][250/391]	Time 0.437 (0.402)	Data 0.000 (0.002)	Loss 1.5786 (1.6189)	Prec@1 37.500 (40.214)
Epoch: [44][300/391]	Time 0.399 (0.403)	Data 0.001 (0.002)	Loss 1.6637 (1.6203)	Prec@1 35.938 (40.197)
Epoch: [44][350/391]	Time 0.378 (0.402)	Data 0.000 (0.002)	Loss 1.6170 (1.6193)	Prec@1 39.062 (40.378)
Test: [0/79]	Time 0.288 (0.288)	Loss 1.5784 (1.5784)	Prec@1 42.969 (42.969)
Test: [50/79]	Time 0.065 (0.070)	Loss 1.6143 (1.5767)	Prec@1 35.938 (42.050)
 * Prec@1 41.600
current lr 1.00000e-02
Epoch: [45][0/391]	Time 0.660 (0.660)	Data 0.271 (0.271)	Loss 1.7109 (1.7109)	Prec@1 34.375 (34.375)
Epoch: [45][50/391]	Time 0.445 (0.413)	Data 0.000 (0.007)	Loss 1.6133 (1.5910)	Prec@1 41.406 (41.973)
Epoch: [45][100/391]	Time 0.396 (0.406)	Data 0.001 (0.004)	Loss 1.7945 (1.6101)	Prec@1 34.375 (41.282)
Epoch: [45][150/391]	Time 0.383 (0.399)	Data 0.000 (0.003)	Loss 1.7553 (1.6143)	Prec@1 40.625 (41.127)
Epoch: [45][200/391]	Time 0.394 (0.397)	Data 0.001 (0.002)	Loss 1.6533 (1.6160)	Prec@1 37.500 (40.827)
Epoch: [45][250/391]	Time 0.398 (0.397)	Data 0.000 (0.002)	Loss 1.6449 (1.6149)	Prec@1 37.500 (40.812)
Epoch: [45][300/391]	Time 0.387 (0.396)	Data 0.000 (0.002)	Loss 1.5861 (1.6140)	Prec@1 39.844 (40.726)
Epoch: [45][350/391]	Time 0.411 (0.397)	Data 0.012 (0.002)	Loss 1.6090 (1.6121)	Prec@1 34.375 (40.598)
Test: [0/79]	Time 0.299 (0.299)	Loss 1.5439 (1.5439)	Prec@1 45.312 (45.312)
Test: [50/79]	Time 0.061 (0.067)	Loss 1.5871 (1.5594)	Prec@1 41.406 (42.402)
 * Prec@1 42.390
current lr 1.00000e-02
Epoch: [46][0/391]	Time 0.592 (0.592)	Data 0.209 (0.209)	Loss 1.5955 (1.5955)	Prec@1 38.281 (38.281)
Epoch: [46][50/391]	Time 0.367 (0.394)	Data 0.000 (0.005)	Loss 1.4649 (1.5999)	Prec@1 46.094 (41.039)
Epoch: [46][100/391]	Time 0.413 (0.394)	Data 0.001 (0.003)	Loss 1.7040 (1.5904)	Prec@1 41.406 (41.669)
Epoch: [46][150/391]	Time 0.391 (0.394)	Data 0.001 (0.003)	Loss 1.7210 (1.5922)	Prec@1 39.062 (41.603)
Epoch: [46][200/391]	Time 0.388 (0.395)	Data 0.001 (0.002)	Loss 1.5839 (1.5928)	Prec@1 45.312 (41.612)
Epoch: [46][250/391]	Time 0.398 (0.394)	Data 0.001 (0.002)	Loss 1.6414 (1.5967)	Prec@1 41.406 (41.394)
Epoch: [46][300/391]	Time 0.394 (0.394)	Data 0.001 (0.002)	Loss 1.6246 (1.5987)	Prec@1 42.969 (41.326)
Epoch: [46][350/391]	Time 0.418 (0.395)	Data 0.002 (0.002)	Loss 1.6784 (1.5974)	Prec@1 34.375 (41.319)
Test: [0/79]	Time 0.233 (0.233)	Loss 1.5413 (1.5413)	Prec@1 46.094 (46.094)
Test: [50/79]	Time 0.064 (0.069)	Loss 1.5931 (1.5533)	Prec@1 39.844 (43.137)
 * Prec@1 42.620
current lr 1.00000e-02
Epoch: [47][0/391]	Time 0.634 (0.634)	Data 0.230 (0.230)	Loss 1.5631 (1.5631)	Prec@1 39.062 (39.062)
Epoch: [47][50/391]	Time 0.408 (0.398)	Data 0.003 (0.005)	Loss 1.6915 (1.6330)	Prec@1 39.062 (40.702)
Epoch: [47][100/391]	Time 0.416 (0.397)	Data 0.001 (0.003)	Loss 1.4922 (1.6000)	Prec@1 41.406 (41.197)
Epoch: [47][150/391]	Time 0.392 (0.393)	Data 0.001 (0.002)	Loss 1.6222 (1.5919)	Prec@1 40.625 (41.701)
Epoch: [47][200/391]	Time 0.402 (0.392)	Data 0.000 (0.002)	Loss 1.4325 (1.5900)	Prec@1 46.875 (41.807)
Epoch: [47][250/391]	Time 0.406 (0.391)	Data 0.001 (0.002)	Loss 1.6292 (1.5913)	Prec@1 39.844 (41.549)
Epoch: [47][300/391]	Time 0.377 (0.390)	Data 0.001 (0.002)	Loss 1.5979 (1.5906)	Prec@1 43.750 (41.505)
Epoch: [47][350/391]	Time 0.366 (0.391)	Data 0.003 (0.002)	Loss 1.4867 (1.5880)	Prec@1 43.750 (41.400)
Test: [0/79]	Time 0.292 (0.292)	Loss 1.6801 (1.6801)	Prec@1 42.188 (42.188)
Test: [50/79]	Time 0.056 (0.068)	Loss 1.5675 (1.6640)	Prec@1 39.844 (41.529)
 * Prec@1 41.460
current lr 1.00000e-02
Epoch: [48][0/391]	Time 0.669 (0.669)	Data 0.264 (0.264)	Loss 1.5128 (1.5128)	Prec@1 39.844 (39.844)
Epoch: [48][50/391]	Time 0.376 (0.389)	Data 0.001 (0.006)	Loss 1.6056 (1.5853)	Prec@1 36.719 (42.126)
Epoch: [48][100/391]	Time 0.411 (0.392)	Data 0.000 (0.004)	Loss 1.5141 (1.5918)	Prec@1 41.406 (41.739)
Epoch: [48][150/391]	Time 0.367 (0.387)	Data 0.001 (0.003)	Loss 1.6964 (1.5905)	Prec@1 35.938 (41.696)
Epoch: [48][200/391]	Time 0.339 (0.380)	Data 0.000 (0.002)	Loss 1.5743 (1.5847)	Prec@1 42.188 (41.962)
Epoch: [48][250/391]	Time 0.372 (0.376)	Data 0.002 (0.002)	Loss 1.4757 (1.5832)	Prec@1 47.656 (41.963)
Epoch: [48][300/391]	Time 0.324 (0.374)	Data 0.000 (0.002)	Loss 1.5443 (1.5802)	Prec@1 45.312 (42.128)
Epoch: [48][350/391]	Time 0.323 (0.374)	Data 0.000 (0.002)	Loss 1.4533 (1.5795)	Prec@1 48.438 (41.972)
Test: [0/79]	Time 0.309 (0.309)	Loss 1.5796 (1.5796)	Prec@1 45.312 (45.312)
Test: [50/79]	Time 0.056 (0.064)	Loss 1.6035 (1.5551)	Prec@1 34.375 (42.540)
 * Prec@1 42.510
current lr 1.00000e-02
Epoch: [49][0/391]	Time 0.556 (0.556)	Data 0.198 (0.198)	Loss 1.7009 (1.7009)	Prec@1 42.188 (42.188)
Epoch: [49][50/391]	Time 0.395 (0.376)	Data 0.000 (0.005)	Loss 1.6507 (1.5698)	Prec@1 43.750 (41.131)
Epoch: [49][100/391]	Time 0.361 (0.374)	Data 0.001 (0.003)	Loss 1.4438 (1.5671)	Prec@1 43.750 (41.669)
Epoch: [49][150/391]	Time 0.366 (0.369)	Data 0.003 (0.002)	Loss 1.6555 (1.5690)	Prec@1 35.156 (41.701)
Epoch: [49][200/391]	Time 0.375 (0.368)	Data 0.000 (0.002)	Loss 1.5705 (1.5737)	Prec@1 39.844 (41.779)
Epoch: [49][250/391]	Time 0.355 (0.368)	Data 0.001 (0.002)	Loss 1.5240 (1.5724)	Prec@1 46.094 (42.013)
Epoch: [49][300/391]	Time 0.366 (0.367)	Data 0.002 (0.002)	Loss 1.5782 (1.5715)	Prec@1 38.281 (42.110)
Epoch: [49][350/391]	Time 0.377 (0.368)	Data 0.005 (0.001)	Loss 1.6963 (1.5720)	Prec@1 33.594 (41.958)
Test: [0/79]	Time 0.202 (0.202)	Loss 1.5551 (1.5551)	Prec@1 42.969 (42.969)
Test: [50/79]	Time 0.066 (0.063)	Loss 1.5649 (1.5362)	Prec@1 39.844 (43.122)
 * Prec@1 43.170
current lr 1.00000e-02
Epoch: [50][0/391]	Time 0.547 (0.547)	Data 0.223 (0.223)	Loss 1.7012 (1.7012)	Prec@1 41.406 (41.406)
Epoch: [50][50/391]	Time 0.402 (0.368)	Data 0.001 (0.005)	Loss 1.6065 (1.5812)	Prec@1 39.062 (41.621)
Epoch: [50][100/391]	Time 0.371 (0.370)	Data 0.001 (0.003)	Loss 1.5306 (1.5824)	Prec@1 45.312 (42.002)
Epoch: [50][150/391]	Time 0.374 (0.368)	Data 0.000 (0.002)	Loss 1.5567 (1.5681)	Prec@1 46.875 (42.281)
Epoch: [50][200/391]	Time 0.337 (0.365)	Data 0.000 (0.002)	Loss 1.6179 (1.5660)	Prec@1 43.750 (42.366)
Epoch: [50][250/391]	Time 0.316 (0.363)	Data 0.000 (0.002)	Loss 1.6483 (1.5643)	Prec@1 37.500 (42.321)
Epoch: [50][300/391]	Time 0.368 (0.362)	Data 0.000 (0.002)	Loss 1.5882 (1.5649)	Prec@1 42.188 (42.242)
Epoch: [50][350/391]	Time 0.382 (0.362)	Data 0.004 (0.001)	Loss 1.6816 (1.5650)	Prec@1 40.625 (42.256)
Test: [0/79]	Time 0.232 (0.232)	Loss 1.5775 (1.5775)	Prec@1 45.312 (45.312)
Test: [50/79]	Time 0.063 (0.064)	Loss 1.6053 (1.5375)	Prec@1 35.938 (42.601)
 * Prec@1 42.260
current lr 1.00000e-02
Epoch: [51][0/391]	Time 0.593 (0.593)	Data 0.257 (0.257)	Loss 1.4512 (1.4512)	Prec@1 39.062 (39.062)
Epoch: [51][50/391]	Time 0.356 (0.370)	Data 0.003 (0.006)	Loss 1.6380 (1.5474)	Prec@1 39.844 (42.570)
Epoch: [51][100/391]	Time 0.366 (0.362)	Data 0.001 (0.003)	Loss 1.6280 (1.5539)	Prec@1 38.281 (42.195)
Epoch: [51][150/391]	Time 0.353 (0.366)	Data 0.000 (0.003)	Loss 1.5897 (1.5524)	Prec@1 42.969 (42.400)
Epoch: [51][200/391]	Time 0.366 (0.369)	Data 0.001 (0.002)	Loss 1.5091 (1.5501)	Prec@1 39.844 (42.662)
Epoch: [51][250/391]	Time 0.327 (0.364)	Data 0.001 (0.002)	Loss 1.5727 (1.5556)	Prec@1 43.750 (42.760)
Epoch: [51][300/391]	Time 0.342 (0.359)	Data 0.000 (0.002)	Loss 1.4635 (1.5551)	Prec@1 44.531 (42.688)
Epoch: [51][350/391]	Time 0.328 (0.355)	Data 0.000 (0.002)	Loss 1.4078 (1.5552)	Prec@1 46.875 (42.637)
Test: [0/79]	Time 0.234 (0.234)	Loss 1.5571 (1.5571)	Prec@1 45.312 (45.312)
Test: [50/79]	Time 0.058 (0.056)	Loss 1.6124 (1.5254)	Prec@1 37.500 (43.107)
 * Prec@1 43.090
current lr 1.00000e-02
Epoch: [52][0/391]	Time 0.534 (0.534)	Data 0.217 (0.217)	Loss 1.5852 (1.5852)	Prec@1 41.406 (41.406)
Epoch: [52][50/391]	Time 0.346 (0.336)	Data 0.001 (0.005)	Loss 1.4865 (1.5836)	Prec@1 46.875 (42.080)
Epoch: [52][100/391]	Time 0.378 (0.337)	Data 0.002 (0.003)	Loss 1.5323 (1.5598)	Prec@1 36.719 (42.280)
Epoch: [52][150/391]	Time 0.323 (0.336)	Data 0.000 (0.002)	Loss 1.5500 (1.5584)	Prec@1 48.438 (42.746)
Epoch: [52][200/391]	Time 0.312 (0.336)	Data 0.000 (0.002)	Loss 1.5026 (1.5544)	Prec@1 48.438 (42.806)
Epoch: [52][250/391]	Time 0.327 (0.336)	Data 0.000 (0.002)	Loss 1.4858 (1.5536)	Prec@1 39.844 (42.919)
Epoch: [52][300/391]	Time 0.375 (0.337)	Data 0.000 (0.001)	Loss 1.7802 (1.5534)	Prec@1 40.625 (42.909)
Epoch: [52][350/391]	Time 0.325 (0.338)	Data 0.002 (0.001)	Loss 1.4942 (1.5511)	Prec@1 48.438 (42.898)
Test: [0/79]	Time 0.245 (0.245)	Loss 1.5459 (1.5459)	Prec@1 43.750 (43.750)
Test: [50/79]	Time 0.050 (0.054)	Loss 1.5968 (1.5127)	Prec@1 37.500 (43.444)
 * Prec@1 43.340
current lr 1.00000e-02
Epoch: [53][0/391]	Time 0.569 (0.569)	Data 0.265 (0.265)	Loss 1.6157 (1.6157)	Prec@1 46.875 (46.875)
Epoch: [53][50/391]	Time 0.336 (0.334)	Data 0.001 (0.006)	Loss 1.5384 (1.5484)	Prec@1 41.406 (43.076)
Epoch: [53][100/391]	Time 0.324 (0.334)	Data 0.001 (0.003)	Loss 1.5100 (1.5474)	Prec@1 47.656 (43.309)
Epoch: [53][150/391]	Time 0.306 (0.334)	Data 0.000 (0.003)	Loss 1.6547 (1.5452)	Prec@1 40.625 (43.176)
Epoch: [53][200/391]	Time 0.325 (0.334)	Data 0.001 (0.002)	Loss 1.4612 (1.5436)	Prec@1 42.188 (43.458)
Epoch: [53][250/391]	Time 0.337 (0.333)	Data 0.001 (0.002)	Loss 1.5763 (1.5382)	Prec@1 40.625 (43.579)
Epoch: [53][300/391]	Time 0.309 (0.334)	Data 0.001 (0.002)	Loss 1.5771 (1.5361)	Prec@1 39.844 (43.452)
Epoch: [53][350/391]	Time 0.380 (0.334)	Data 0.000 (0.001)	Loss 1.5389 (1.5356)	Prec@1 47.656 (43.432)
Test: [0/79]	Time 0.268 (0.268)	Loss 1.5516 (1.5516)	Prec@1 43.750 (43.750)
Test: [50/79]	Time 0.049 (0.057)	Loss 1.5440 (1.5144)	Prec@1 37.500 (44.256)
 * Prec@1 44.070
current lr 1.00000e-02
