----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
Epoch: [34][50/391]	Time 0.099 (0.092)	Data 0.000 (0.006)	Loss 1.3253 (1.2497)	Prec@1 53.125 (55.653)
Epoch: [34][100/391]	Time 0.109 (0.091)	Data 0.001 (0.003)	Loss 1.4446 (1.2443)	Prec@1 51.562 (55.314)
Epoch: [34][150/391]	Time 0.097 (0.094)	Data 0.000 (0.002)	Loss 1.2215 (1.2304)	Prec@1 52.344 (55.769)
Epoch: [34][200/391]	Time 0.107 (0.095)	Data 0.001 (0.002)	Loss 1.2339 (1.2334)	Prec@1 52.344 (55.581)
Epoch: [34][250/391]	Time 0.089 (0.096)	Data 0.001 (0.002)	Loss 1.3613 (1.2322)	Prec@1 53.906 (55.708)
Epoch: [34][300/391]	Time 0.097 (0.097)	Data 0.001 (0.002)	Loss 1.1927 (1.2324)	Prec@1 55.469 (55.817)
Epoch: [34][350/391]	Time 0.102 (0.097)	Data 0.000 (0.001)	Loss 1.3092 (1.2330)	Prec@1 55.469 (55.834)
Test: [0/79]	Time 0.242 (0.242)	Loss 1.1292 (1.1292)	Prec@1 54.688 (54.688)
Test: [50/79]	Time 0.035 (0.040)	Loss 1.2121 (1.1811)	Prec@1 58.594 (57.950)
 * Prec@1 58.100
current lr 1.00000e-01
Epoch: [35][0/391]	Time 0.382 (0.382)	Data 0.284 (0.284)	Loss 1.3840 (1.3840)	Prec@1 51.562 (51.562)
Epoch: [35][50/391]	Time 0.094 (0.104)	Data 0.001 (0.006)	Loss 1.2692 (1.2528)	Prec@1 50.781 (55.208)
Epoch: [35][100/391]	Time 0.090 (0.102)	Data 0.000 (0.003)	Loss 1.1420 (1.2365)	Prec@1 58.594 (55.716)
Epoch: [35][150/391]	Time 0.065 (0.101)	Data 0.000 (0.002)	Loss 1.4079 (1.2335)	Prec@1 55.469 (55.971)
Epoch: [35][200/391]	Time 0.094 (0.096)	Data 0.001 (0.002)	Loss 1.2156 (1.2359)	Prec@1 55.469 (55.916)
Epoch: [35][250/391]	Time 0.103 (0.096)	Data 0.000 (0.002)	Loss 1.2076 (1.2337)	Prec@1 60.938 (55.886)
Epoch: [35][300/391]	Time 0.096 (0.096)	Data 0.000 (0.002)	Loss 1.2171 (1.2330)	Prec@1 58.594 (55.850)
Epoch: [35][350/391]	Time 0.086 (0.097)	Data 0.000 (0.001)	Loss 1.1932 (1.2334)	Prec@1 57.812 (55.881)
Test: [0/79]	Time 0.252 (0.252)	Loss 1.2353 (1.2353)	Prec@1 56.250 (56.250)
Test: [50/79]	Time 0.038 (0.039)	Loss 1.2865 (1.2150)	Prec@1 52.344 (56.710)
 * Prec@1 56.690
current lr 1.00000e-01
Epoch: [36][0/391]	Time 0.344 (0.344)	Data 0.240 (0.240)	Loss 1.1042 (1.1042)	Prec@1 59.375 (59.375)
Epoch: [36][50/391]	Time 0.102 (0.106)	Data 0.000 (0.005)	Loss 1.2457 (1.2381)	Prec@1 55.469 (55.346)
Epoch: [36][100/391]	Time 0.080 (0.103)	Data 0.001 (0.003)	Loss 1.1200 (1.2377)	Prec@1 63.281 (55.391)
Epoch: [36][150/391]	Time 0.099 (0.101)	Data 0.000 (0.002)	Loss 1.3517 (1.2332)	Prec@1 51.562 (55.712)
Epoch: [36][200/391]	Time 0.100 (0.101)	Data 0.001 (0.002)	Loss 1.2675 (1.2333)	Prec@1 57.031 (55.861)
Epoch: [36][250/391]	Time 0.108 (0.101)	Data 0.001 (0.002)	Loss 1.2934 (1.2345)	Prec@1 48.438 (55.820)
Epoch: [36][300/391]	Time 0.056 (0.100)	Data 0.001 (0.001)	Loss 1.3354 (1.2337)	Prec@1 51.562 (55.817)
Epoch: [36][350/391]	Time 0.113 (0.097)	Data 0.001 (0.001)	Loss 1.2652 (1.2312)	Prec@1 55.469 (55.867)
Test: [0/79]	Time 0.248 (0.248)	Loss 1.2985 (1.2985)	Prec@1 49.219 (49.219)
Test: [50/79]	Time 0.036 (0.039)	Loss 1.6230 (1.3912)	Prec@1 46.094 (51.394)
 * Prec@1 51.390
current lr 1.00000e-01
Epoch: [37][0/391]	Time 0.398 (0.398)	Data 0.300 (0.300)	Loss 1.2770 (1.2770)	Prec@1 56.250 (56.250)
Epoch: [37][50/391]	Time 0.099 (0.107)	Data 0.001 (0.007)	Loss 1.0935 (1.2268)	Prec@1 55.469 (55.469)
Epoch: [37][100/391]	Time 0.109 (0.104)	Data 0.001 (0.004)	Loss 1.1623 (1.2224)	Prec@1 59.375 (55.979)
Epoch: [37][150/391]	Time 0.101 (0.103)	Data 0.001 (0.003)	Loss 1.2840 (1.2240)	Prec@1 56.250 (56.240)
Epoch: [37][200/391]	Time 0.107 (0.103)	Data 0.000 (0.002)	Loss 1.3191 (1.2281)	Prec@1 46.875 (56.141)
Epoch: [37][250/391]	Time 0.090 (0.102)	Data 0.000 (0.002)	Loss 1.2357 (1.2261)	Prec@1 62.500 (56.182)
Epoch: [37][300/391]	Time 0.100 (0.102)	Data 0.001 (0.002)	Loss 1.1720 (1.2280)	Prec@1 53.125 (56.084)
Epoch: [37][350/391]	Time 0.082 (0.101)	Data 0.001 (0.002)	Loss 1.3594 (1.2279)	Prec@1 45.312 (55.998)
Test: [0/79]	Time 0.246 (0.246)	Loss 1.1801 (1.1801)	Prec@1 58.594 (58.594)
Test: [50/79]	Time 0.022 (0.038)	Loss 1.2747 (1.2966)	Prec@1 58.594 (53.554)
 * Prec@1 53.420
current lr 1.00000e-01
Epoch: [38][0/391]	Time 0.378 (0.378)	Data 0.281 (0.281)	Loss 1.2228 (1.2228)	Prec@1 58.594 (58.594)
Epoch: [38][50/391]	Time 0.058 (0.086)	Data 0.000 (0.006)	Loss 1.2578 (1.2352)	Prec@1 55.469 (56.097)
Epoch: [38][100/391]	Time 0.109 (0.092)	Data 0.000 (0.003)	Loss 1.2110 (1.2208)	Prec@1 54.688 (56.552)
Epoch: [38][150/391]	Time 0.117 (0.095)	Data 0.001 (0.003)	Loss 1.3064 (1.2241)	Prec@1 50.000 (56.141)
Epoch: [38][200/391]	Time 0.111 (0.097)	Data 0.001 (0.002)	Loss 1.3330 (1.2246)	Prec@1 50.000 (56.215)
Epoch: [38][250/391]	Time 0.097 (0.097)	Data 0.001 (0.002)	Loss 1.3000 (1.2271)	Prec@1 55.469 (56.138)
Epoch: [38][300/391]	Time 0.099 (0.098)	Data 0.004 (0.002)	Loss 1.2133 (1.2295)	Prec@1 60.938 (56.164)
Epoch: [38][350/391]	Time 0.111 (0.098)	Data 0.001 (0.001)	Loss 1.1427 (1.2262)	Prec@1 57.031 (56.270)
Test: [0/79]	Time 0.250 (0.250)	Loss 1.1344 (1.1344)	Prec@1 56.250 (56.250)
Test: [50/79]	Time 0.039 (0.039)	Loss 1.1464 (1.1966)	Prec@1 59.375 (56.434)
 * Prec@1 56.710
current lr 1.00000e-01
Epoch: [39][0/391]	Time 0.402 (0.402)	Data 0.309 (0.309)	Loss 1.1169 (1.1169)	Prec@1 63.281 (63.281)
Epoch: [39][50/391]	Time 0.105 (0.106)	Data 0.005 (0.007)	Loss 1.1700 (1.2285)	Prec@1 57.812 (56.020)
Epoch: [39][100/391]	Time 0.104 (0.104)	Data 0.001 (0.004)	Loss 1.3070 (1.2216)	Prec@1 56.250 (56.753)
Epoch: [39][150/391]	Time 0.059 (0.097)	Data 0.000 (0.003)	Loss 1.1782 (1.2201)	Prec@1 54.688 (56.488)
Epoch: [39][200/391]	Time 0.082 (0.093)	Data 0.000 (0.002)	Loss 1.2388 (1.2240)	Prec@1 50.781 (56.390)
Epoch: [39][250/391]	Time 0.089 (0.095)	Data 0.000 (0.002)	Loss 1.1691 (1.2251)	Prec@1 57.031 (56.499)
Epoch: [39][300/391]	Time 0.088 (0.095)	Data 0.000 (0.002)	Loss 1.2700 (1.2238)	Prec@1 53.125 (56.520)
Epoch: [39][350/391]	Time 0.111 (0.096)	Data 0.001 (0.002)	Loss 1.2722 (1.2236)	Prec@1 55.469 (56.448)
Test: [0/79]	Time 0.291 (0.291)	Loss 1.3004 (1.3004)	Prec@1 53.125 (53.125)
Test: [50/79]	Time 0.029 (0.040)	Loss 1.4405 (1.3292)	Prec@1 53.125 (52.635)
 * Prec@1 52.710
current lr 1.00000e-01
Epoch: [40][0/391]	Time 0.371 (0.371)	Data 0.273 (0.273)	Loss 1.1851 (1.1851)	Prec@1 54.688 (54.688)
Epoch: [40][50/391]	Time 0.106 (0.105)	Data 0.001 (0.006)	Loss 1.1078 (1.1978)	Prec@1 61.719 (57.920)
Epoch: [40][100/391]	Time 0.108 (0.103)	Data 0.000 (0.004)	Loss 1.2068 (1.2013)	Prec@1 55.469 (57.511)
Epoch: [40][150/391]	Time 0.105 (0.101)	Data 0.001 (0.003)	Loss 1.2064 (1.2114)	Prec@1 53.125 (56.907)
Epoch: [40][200/391]	Time 0.098 (0.100)	Data 0.001 (0.002)	Loss 1.3180 (1.2175)	Prec@1 51.562 (56.468)
Epoch: [40][250/391]	Time 0.095 (0.100)	Data 0.000 (0.002)	Loss 1.2315 (1.2186)	Prec@1 54.688 (56.371)
Epoch: [40][300/391]	Time 0.098 (0.098)	Data 0.000 (0.002)	Loss 1.0508 (1.2193)	Prec@1 61.719 (56.328)
Epoch: [40][350/391]	Time 0.111 (0.097)	Data 0.000 (0.002)	Loss 1.2873 (1.2232)	Prec@1 46.875 (56.194)
Test: [0/79]	Time 0.332 (0.332)	Loss 1.2103 (1.2103)	Prec@1 55.469 (55.469)
Test: [50/79]	Time 0.042 (0.038)	Loss 1.4703 (1.3207)	Prec@1 51.562 (52.926)
 * Prec@1 52.820
current lr 1.00000e-01
Epoch: [41][0/391]	Time 0.372 (0.372)	Data 0.269 (0.269)	Loss 1.1305 (1.1305)	Prec@1 60.938 (60.938)
Epoch: [41][50/391]	Time 0.111 (0.106)	Data 0.001 (0.006)	Loss 1.3253 (1.2209)	Prec@1 56.250 (56.694)
Epoch: [41][100/391]	Time 0.108 (0.104)	Data 0.000 (0.003)	Loss 1.1537 (1.2290)	Prec@1 56.250 (56.428)
Epoch: [41][150/391]	Time 0.092 (0.103)	Data 0.001 (0.003)	Loss 1.3049 (1.2277)	Prec@1 49.219 (56.317)
Epoch: [41][200/391]	Time 0.106 (0.102)	Data 0.001 (0.002)	Loss 1.2186 (1.2291)	Prec@1 62.500 (56.242)
Epoch: [41][250/391]	Time 0.096 (0.102)	Data 0.000 (0.002)	Loss 1.1948 (1.2286)	Prec@1 57.031 (56.390)
Epoch: [41][300/391]	Time 0.103 (0.102)	Data 0.000 (0.002)	Loss 1.2174 (1.2253)	Prec@1 52.344 (56.367)
Epoch: [41][350/391]	Time 0.107 (0.101)	Data 0.001 (0.001)	Loss 1.2556 (1.2247)	Prec@1 54.688 (56.350)
Test: [0/79]	Time 0.261 (0.261)	Loss 1.2314 (1.2314)	Prec@1 55.469 (55.469)
Test: [50/79]	Time 0.041 (0.039)	Loss 1.4208 (1.2464)	Prec@1 50.000 (54.259)
 * Prec@1 54.590
current lr 1.00000e-01
Epoch: [42][0/391]	Time 0.330 (0.330)	Data 0.230 (0.230)	Loss 1.2115 (1.2115)	Prec@1 60.938 (60.938)
Epoch: [42][50/391]	Time 0.090 (0.096)	Data 0.002 (0.005)	Loss 1.2192 (1.2273)	Prec@1 56.250 (55.974)
Epoch: [42][100/391]	Time 0.108 (0.098)	Data 0.001 (0.003)	Loss 1.1910 (1.2230)	Prec@1 58.594 (55.972)
Epoch: [42][150/391]	Time 0.105 (0.099)	Data 0.000 (0.002)	Loss 1.2670 (1.2288)	Prec@1 54.688 (55.924)
Epoch: [42][200/391]	Time 0.092 (0.098)	Data 0.001 (0.002)	Loss 1.2025 (1.2315)	Prec@1 56.250 (55.791)
Epoch: [42][250/391]	Time 0.088 (0.098)	Data 0.002 (0.002)	Loss 1.2702 (1.2268)	Prec@1 54.688 (55.992)
Epoch: [42][300/391]	Time 0.103 (0.099)	Data 0.001 (0.002)	Loss 1.1921 (1.2252)	Prec@1 57.812 (56.019)
Epoch: [42][350/391]	Time 0.099 (0.099)	Data 0.001 (0.001)	Loss 1.2336 (1.2237)	Prec@1 53.906 (56.119)
Test: [0/79]	Time 0.279 (0.279)	Loss 1.2054 (1.2054)	Prec@1 56.250 (56.250)
Test: [50/79]	Time 0.031 (0.039)	Loss 1.2055 (1.2053)	Prec@1 55.469 (56.633)
 * Prec@1 57.030
current lr 1.00000e-01
Epoch: [43][0/391]	Time 0.339 (0.339)	Data 0.246 (0.246)	Loss 1.1367 (1.1367)	Prec@1 58.594 (58.594)
Epoch: [43][50/391]	Time 0.097 (0.098)	Data 0.001 (0.006)	Loss 1.2040 (1.2104)	Prec@1 58.594 (56.419)
Epoch: [43][100/391]	Time 0.108 (0.096)	Data 0.000 (0.003)	Loss 1.2715 (1.2129)	Prec@1 54.688 (56.552)
Epoch: [43][150/391]	Time 0.105 (0.098)	Data 0.001 (0.002)	Loss 1.2050 (1.2175)	Prec@1 59.375 (56.400)
Epoch: [43][200/391]	Time 0.082 (0.095)	Data 0.000 (0.002)	Loss 1.1670 (1.2235)	Prec@1 55.469 (56.301)
Epoch: [43][250/391]	Time 0.095 (0.096)	Data 0.001 (0.002)	Loss 1.2377 (1.2231)	Prec@1 52.344 (56.322)
Epoch: [43][300/391]	Time 0.092 (0.097)	Data 0.000 (0.001)	Loss 1.2653 (1.2213)	Prec@1 53.906 (56.362)
Epoch: [43][350/391]	Time 0.099 (0.098)	Data 0.001 (0.001)	Loss 1.2519 (1.2220)	Prec@1 56.250 (56.288)
Test: [0/79]	Time 0.233 (0.233)	Loss 1.1306 (1.1306)	Prec@1 60.156 (60.156)
Test: [50/79]	Time 0.036 (0.037)	Loss 1.2240 (1.1963)	Prec@1 53.125 (56.817)
 * Prec@1 56.950
current lr 1.00000e-01
Epoch: [44][0/391]	Time 0.333 (0.333)	Data 0.229 (0.229)	Loss 1.0796 (1.0796)	Prec@1 64.062 (64.062)
Epoch: [44][50/391]	Time 0.107 (0.106)	Data 0.001 (0.005)	Loss 1.2402 (1.2078)	Prec@1 60.938 (57.414)
Epoch: [44][100/391]	Time 0.108 (0.103)	Data 0.000 (0.003)	Loss 1.3504 (1.2053)	Prec@1 48.438 (57.488)
Epoch: [44][150/391]	Time 0.105 (0.103)	Data 0.003 (0.002)	Loss 1.1653 (1.2134)	Prec@1 62.500 (57.083)
Epoch: [44][200/391]	Time 0.092 (0.100)	Data 0.001 (0.002)	Loss 1.3157 (1.2112)	Prec@1 56.250 (57.012)
Epoch: [44][250/391]	Time 0.099 (0.100)	Data 0.001 (0.002)	Loss 1.2680 (1.2096)	Prec@1 53.125 (56.941)
Epoch: [44][300/391]	Time 0.085 (0.100)	Data 0.000 (0.002)	Loss 1.4436 (1.2187)	Prec@1 51.562 (56.528)
Epoch: [44][350/391]	Time 0.109 (0.099)	Data 0.001 (0.001)	Loss 1.2265 (1.2193)	Prec@1 56.250 (56.479)
Test: [0/79]	Time 0.277 (0.277)	Loss 1.1926 (1.1926)	Prec@1 60.938 (60.938)
Test: [50/79]	Time 0.027 (0.040)	Loss 1.4748 (1.3065)	Prec@1 50.781 (54.565)
 * Prec@1 54.220
current lr 1.00000e-01
Epoch: [45][0/391]	Time 0.340 (0.340)	Data 0.235 (0.235)	Loss 1.2720 (1.2720)	Prec@1 54.688 (54.688)
Epoch: [45][50/391]	Time 0.095 (0.105)	Data 0.001 (0.005)	Loss 1.2262 (1.2192)	Prec@1 53.125 (56.633)
Epoch: [45][100/391]	Time 0.098 (0.103)	Data 0.000 (0.003)	Loss 1.1419 (1.2107)	Prec@1 60.156 (56.668)
Epoch: [45][150/391]	Time 0.102 (0.103)	Data 0.001 (0.002)	Loss 1.2076 (1.2127)	Prec@1 58.594 (56.581)
Epoch: [45][200/391]	Time 0.096 (0.101)	Data 0.001 (0.002)	Loss 1.2726 (1.2070)	Prec@1 54.688 (56.619)
Epoch: [45][250/391]	Time 0.097 (0.101)	Data 0.001 (0.002)	Loss 1.1929 (1.2097)	Prec@1 58.594 (56.608)
Epoch: [45][300/391]	Time 0.066 (0.099)	Data 0.001 (0.002)	Loss 1.1348 (1.2132)	Prec@1 64.844 (56.450)
Epoch: [45][350/391]	Time 0.089 (0.098)	Data 0.001 (0.001)	Loss 1.1481 (1.2161)	Prec@1 56.250 (56.479)
Test: [0/79]	Time 0.232 (0.232)	Loss 1.1243 (1.1243)	Prec@1 60.156 (60.156)
Test: [50/79]	Time 0.033 (0.040)	Loss 1.1834 (1.1709)	Prec@1 55.469 (57.843)
 * Prec@1 57.930
current lr 1.00000e-01
Epoch: [46][0/391]	Time 0.282 (0.282)	Data 0.171 (0.171)	Loss 1.2097 (1.2097)	Prec@1 53.906 (53.906)
Epoch: [46][50/391]	Time 0.071 (0.094)	Data 0.001 (0.004)	Loss 1.4779 (1.2263)	Prec@1 49.219 (56.081)
Epoch: [46][100/391]	Time 0.110 (0.097)	Data 0.000 (0.002)	Loss 1.3650 (1.2344)	Prec@1 51.562 (56.033)
Epoch: [46][150/391]	Time 0.105 (0.098)	Data 0.000 (0.002)	Loss 1.2706 (1.2283)	Prec@1 53.125 (56.302)
Epoch: [46][200/391]	Time 0.091 (0.099)	Data 0.000 (0.002)	Loss 1.1095 (1.2267)	Prec@1 60.156 (56.281)
Epoch: [46][250/391]	Time 0.092 (0.099)	Data 0.000 (0.001)	Loss 1.1748 (1.2230)	Prec@1 61.719 (56.412)
Epoch: [46][300/391]	Time 0.101 (0.099)	Data 0.000 (0.001)	Loss 1.2940 (1.2232)	Prec@1 48.438 (56.320)
Epoch: [46][350/391]	Time 0.111 (0.099)	Data 0.001 (0.001)	Loss 1.3174 (1.2220)	Prec@1 49.219 (56.310)
Test: [0/79]	Time 0.222 (0.222)	Loss 1.2178 (1.2178)	Prec@1 55.469 (55.469)
Test: [50/79]	Time 0.032 (0.034)	Loss 1.2889 (1.1952)	Prec@1 52.344 (57.123)
 * Prec@1 57.540
current lr 1.00000e-01
Epoch: [47][0/391]	Time 0.335 (0.335)	Data 0.268 (0.268)	Loss 1.1503 (1.1503)	Prec@1 62.500 (62.500)
Epoch: [47][50/391]	Time 0.100 (0.098)	Data 0.000 (0.006)	Loss 1.1555 (1.2231)	Prec@1 52.344 (56.296)
Epoch: [47][100/391]	Time 0.107 (0.099)	Data 0.000 (0.003)	Loss 1.0869 (1.2298)	Prec@1 62.500 (55.879)
Epoch: [47][150/391]	Time 0.067 (0.099)	Data 0.000 (0.002)	Loss 1.1026 (1.2260)	Prec@1 59.375 (56.131)
Epoch: [47][200/391]	Time 0.099 (0.097)	Data 0.000 (0.002)	Loss 1.1778 (1.2215)	Prec@1 54.688 (56.153)
Epoch: [47][250/391]	Time 0.103 (0.098)	Data 0.001 (0.002)	Loss 1.1635 (1.2210)	Prec@1 55.469 (56.244)
Epoch: [47][300/391]	Time 0.101 (0.098)	Data 0.001 (0.001)	Loss 1.2759 (1.2239)	Prec@1 48.438 (56.074)
Epoch: [47][350/391]	Time 0.109 (0.099)	Data 0.001 (0.001)	Loss 1.2766 (1.2237)	Prec@1 57.812 (56.141)
Test: [0/79]	Time 0.272 (0.272)	Loss 1.2841 (1.2841)	Prec@1 50.781 (50.781)
Test: [50/79]	Time 0.027 (0.039)	Loss 1.2109 (1.2415)	Prec@1 55.469 (55.714)
 * Prec@1 55.670
current lr 1.00000e-01
Epoch: [48][0/391]	Time 0.313 (0.313)	Data 0.216 (0.216)	Loss 1.1780 (1.1780)	Prec@1 57.812 (57.812)
Epoch: [48][50/391]	Time 0.094 (0.105)	Data 0.001 (0.005)	Loss 1.1580 (1.2202)	Prec@1 54.688 (56.602)
Epoch: [48][100/391]	Time 0.101 (0.101)	Data 0.001 (0.003)	Loss 1.2909 (1.2058)	Prec@1 50.000 (57.217)
Epoch: [48][150/391]	Time 0.076 (0.097)	Data 0.001 (0.002)	Loss 1.1404 (1.2151)	Prec@1 53.906 (56.850)
Epoch: [48][200/391]	Time 0.097 (0.098)	Data 0.000 (0.002)	Loss 1.1646 (1.2088)	Prec@1 57.812 (56.922)
Epoch: [48][250/391]	Time 0.093 (0.097)	Data 0.000 (0.002)	Loss 1.1224 (1.2165)	Prec@1 57.812 (56.421)
Epoch: [48][300/391]	Time 0.077 (0.097)	Data 0.000 (0.002)	Loss 1.1683 (1.2145)	Prec@1 55.469 (56.585)
Epoch: [48][350/391]	Time 0.104 (0.096)	Data 0.002 (0.001)	Loss 1.2643 (1.2144)	Prec@1 59.375 (56.615)
Test: [0/79]	Time 0.249 (0.249)	Loss 1.1099 (1.1099)	Prec@1 60.156 (60.156)
Test: [50/79]	Time 0.035 (0.042)	Loss 1.1701 (1.1934)	Prec@1 59.375 (57.200)
 * Prec@1 57.280
current lr 1.00000e-01
Epoch: [49][0/391]	Time 0.381 (0.381)	Data 0.282 (0.282)	Loss 1.2041 (1.2041)	Prec@1 57.031 (57.031)
Epoch: [49][50/391]	Time 0.108 (0.105)	Data 0.001 (0.006)	Loss 1.4139 (1.2319)	Prec@1 50.781 (55.653)
Epoch: [49][100/391]	Time 0.106 (0.103)	Data 0.001 (0.004)	Loss 1.1803 (1.2230)	Prec@1 55.469 (56.157)
Epoch: [49][150/391]	Time 0.104 (0.102)	Data 0.000 (0.003)	Loss 1.2180 (1.2241)	Prec@1 53.125 (56.229)
Epoch: [49][200/391]	Time 0.107 (0.103)	Data 0.000 (0.002)	Loss 1.2705 (1.2249)	Prec@1 57.031 (56.227)
Epoch: [49][250/391]	Time 0.095 (0.100)	Data 0.005 (0.002)	Loss 1.2439 (1.2195)	Prec@1 57.031 (56.462)
Epoch: [49][300/391]	Time 0.108 (0.100)	Data 0.001 (0.002)	Loss 1.2592 (1.2202)	Prec@1 52.344 (56.432)
Epoch: [49][350/391]	Time 0.092 (0.100)	Data 0.000 (0.002)	Loss 1.1470 (1.2204)	Prec@1 60.938 (56.430)
Test: [0/79]	Time 0.275 (0.275)	Loss 1.1286 (1.1286)	Prec@1 64.844 (64.844)
Test: [50/79]	Time 0.033 (0.039)	Loss 1.1927 (1.1453)	Prec@1 58.594 (58.548)
 * Prec@1 58.600
current lr 1.00000e-01
Epoch: [50][0/391]	Time 0.383 (0.383)	Data 0.270 (0.270)	Loss 1.3954 (1.3954)	Prec@1 47.656 (47.656)
Epoch: [50][50/391]	Time 0.093 (0.086)	Data 0.001 (0.006)	Loss 1.0829 (1.2226)	Prec@1 59.375 (55.760)
Epoch: [50][100/391]	Time 0.096 (0.093)	Data 0.001 (0.003)	Loss 1.2309 (1.2135)	Prec@1 59.375 (56.265)
Epoch: [50][150/391]	Time 0.109 (0.096)	Data 0.001 (0.003)	Loss 1.2916 (1.2105)	Prec@1 57.031 (56.322)
Epoch: [50][200/391]	Time 0.105 (0.097)	Data 0.001 (0.002)	Loss 1.0322 (1.2128)	Prec@1 60.156 (56.184)
Epoch: [50][250/391]	Time 0.099 (0.098)	Data 0.001 (0.002)	Loss 1.1040 (1.2172)	Prec@1 60.156 (56.104)
Epoch: [50][300/391]	Time 0.096 (0.098)	Data 0.001 (0.002)	Loss 1.2139 (1.2173)	Prec@1 53.125 (56.118)
Epoch: [50][350/391]	Time 0.094 (0.097)	Data 0.000 (0.002)	Loss 1.1663 (1.2202)	Prec@1 55.469 (56.096)
Test: [0/79]	Time 0.270 (0.270)	Loss 1.3941 (1.3941)	Prec@1 53.906 (53.906)
Test: [50/79]	Time 0.040 (0.040)	Loss 1.5749 (1.3950)	Prec@1 45.312 (51.731)
 * Prec@1 51.810
current lr 1.00000e-01
Epoch: [51][0/391]	Time 0.326 (0.326)	Data 0.246 (0.246)	Loss 1.2067 (1.2067)	Prec@1 58.594 (58.594)
Epoch: [51][50/391]	Time 0.105 (0.104)	Data 0.001 (0.005)	Loss 1.3259 (1.2105)	Prec@1 54.688 (56.556)
Epoch: [51][100/391]	Time 0.109 (0.102)	Data 0.001 (0.003)	Loss 1.2294 (1.2254)	Prec@1 57.812 (56.327)
Epoch: [51][150/391]	Time 0.057 (0.101)	Data 0.000 (0.002)	Loss 1.2755 (1.2282)	Prec@1 57.812 (56.110)
Epoch: [51][200/391]	Time 0.102 (0.099)	Data 0.001 (0.002)	Loss 1.3232 (1.2239)	Prec@1 55.469 (56.223)
Epoch: [51][250/391]	Time 0.100 (0.099)	Data 0.001 (0.002)	Loss 1.2482 (1.2242)	Prec@1 55.469 (56.185)
Epoch: [51][300/391]	Time 0.100 (0.098)	Data 0.000 (0.001)	Loss 1.3312 (1.2215)	Prec@1 52.344 (56.273)
Epoch: [51][350/391]	Time 0.105 (0.099)	Data 0.001 (0.001)	Loss 1.1108 (1.2221)	Prec@1 60.156 (56.270)
Test: [0/79]	Time 0.237 (0.237)	Loss 1.1317 (1.1317)	Prec@1 64.062 (64.062)
Test: [50/79]	Time 0.037 (0.040)	Loss 1.3676 (1.2638)	Prec@1 54.688 (55.285)
 * Prec@1 55.470
current lr 1.00000e-01
Epoch: [52][0/391]	Time 0.348 (0.348)	Data 0.248 (0.248)	Loss 1.2175 (1.2175)	Prec@1 58.594 (58.594)
Epoch: [52][50/391]	Time 0.098 (0.096)	Data 0.000 (0.006)	Loss 1.2090 (1.2179)	Prec@1 60.938 (56.725)
Epoch: [52][100/391]	Time 0.105 (0.096)	Data 0.009 (0.003)	Loss 1.2385 (1.2193)	Prec@1 56.250 (56.381)
Epoch: [52][150/391]	Time 0.088 (0.098)	Data 0.000 (0.002)	Loss 1.3025 (1.2174)	Prec@1 51.562 (56.571)
Epoch: [52][200/391]	Time 0.101 (0.098)	Data 0.000 (0.002)	Loss 1.1486 (1.2171)	Prec@1 56.250 (56.495)
Epoch: [52][250/391]	Time 0.105 (0.099)	Data 0.001 (0.002)	Loss 1.1506 (1.2157)	Prec@1 59.375 (56.583)
Epoch: [52][300/391]	Time 0.086 (0.098)	Data 0.001 (0.002)	Loss 1.1027 (1.2145)	Prec@1 63.281 (56.702)
Epoch: [52][350/391]	Time 0.088 (0.098)	Data 0.001 (0.001)	Loss 1.1732 (1.2157)	Prec@1 56.250 (56.655)
Test: [0/79]	Time 0.303 (0.303)	Loss 1.1285 (1.1285)	Prec@1 56.250 (56.250)
Test: [50/79]	Time 0.033 (0.041)	Loss 1.2538 (1.1905)	Prec@1 60.938 (57.506)
 * Prec@1 57.390
current lr 1.00000e-01
Epoch: [53][0/391]	Time 0.374 (0.374)	Data 0.274 (0.274)	Loss 1.2863 (1.2863)	Prec@1 57.031 (57.031)
Epoch: [53][50/391]	Time 0.105 (0.106)	Data 0.001 (0.006)	Loss 1.3754 (1.2246)	Prec@1 55.469 (56.419)
Epoch: [53][100/391]	Time 0.093 (0.100)	Data 0.001 (0.003)	Loss 1.3490 (1.2165)	Prec@1 57.812 (56.575)
Epoch: [53][150/391]	Time 0.087 (0.099)	Data 0.001 (0.002)	Loss 1.2398 (1.2107)	Prec@1 59.375 (56.809)
Epoch: [53][200/391]	Time 0.102 (0.097)	Data 0.000 (0.002)	Loss 1.1211 (1.2136)	Prec@1 60.156 (56.689)
Epoch: [53][250/391]	Time 0.104 (0.098)	Data 0.001 (0.002)	Loss 1.3375 (1.2139)	Prec@1 53.125 (56.720)
Epoch: [53][300/391]	Time 0.104 (0.098)	Data 0.001 (0.002)	Loss 1.0990 (1.2143)	Prec@1 63.281 (56.613)
Epoch: [53][350/391]	Time 0.087 (0.098)	Data 0.001 (0.002)	Loss 1.1160 (1.2129)	Prec@1 62.500 (56.715)
Test: [0/79]	Time 0.256 (0.256)	Loss 1.2000 (1.2000)	Prec@1 53.125 (53.125)
Test: [50/79]	Time 0.026 (0.039)	Loss 1.2882 (1.2064)	Prec@1 50.781 (56.373)
 * Prec@1 56.380
current lr 1.00000e-01
