----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
Epoch: [34][50/391]	Time 0.245 (0.258)	Data 0.000 (0.006)	Loss 0.9789 (1.0252)	Prec@1 61.719 (63.863)
Epoch: [34][100/391]	Time 0.312 (0.257)	Data 0.000 (0.003)	Loss 1.2442 (1.0463)	Prec@1 54.688 (63.173)
Epoch: [34][150/391]	Time 0.248 (0.250)	Data 0.001 (0.002)	Loss 1.0530 (1.0441)	Prec@1 55.469 (62.914)
Epoch: [34][200/391]	Time 0.247 (0.253)	Data 0.000 (0.002)	Loss 0.9705 (1.0410)	Prec@1 67.188 (63.064)
Epoch: [34][250/391]	Time 0.246 (0.252)	Data 0.001 (0.002)	Loss 1.0813 (1.0375)	Prec@1 60.156 (63.094)
Epoch: [34][300/391]	Time 0.300 (0.253)	Data 0.002 (0.001)	Loss 1.0419 (1.0395)	Prec@1 60.938 (63.019)
Epoch: [34][350/391]	Time 0.247 (0.253)	Data 0.001 (0.001)	Loss 0.8676 (1.0435)	Prec@1 67.969 (62.945)
Test: [0/79]	Time 0.264 (0.264)	Loss 1.0883 (1.0883)	Prec@1 56.250 (56.250)
Test: [50/79]	Time 0.034 (0.037)	Loss 1.2436 (1.1048)	Prec@1 57.812 (61.397)
 * Prec@1 60.910
current lr 1.00000e-01
Epoch: [35][0/391]	Time 0.496 (0.496)	Data 0.241 (0.241)	Loss 0.9805 (0.9805)	Prec@1 64.844 (64.844)
Epoch: [35][50/391]	Time 0.274 (0.256)	Data 0.000 (0.005)	Loss 1.1100 (1.0445)	Prec@1 58.594 (63.051)
Epoch: [35][100/391]	Time 0.249 (0.250)	Data 0.000 (0.003)	Loss 1.0419 (1.0402)	Prec@1 62.500 (62.949)
Epoch: [35][150/391]	Time 0.243 (0.250)	Data 0.000 (0.002)	Loss 0.9633 (1.0393)	Prec@1 66.406 (63.100)
Epoch: [35][200/391]	Time 0.248 (0.251)	Data 0.000 (0.002)	Loss 0.8635 (1.0383)	Prec@1 70.312 (63.165)
Epoch: [35][250/391]	Time 0.234 (0.251)	Data 0.000 (0.002)	Loss 1.0601 (1.0373)	Prec@1 64.844 (63.266)
Epoch: [35][300/391]	Time 0.268 (0.249)	Data 0.000 (0.001)	Loss 0.8979 (1.0418)	Prec@1 72.656 (63.159)
Epoch: [35][350/391]	Time 0.283 (0.249)	Data 0.001 (0.001)	Loss 1.0996 (1.0391)	Prec@1 57.812 (63.166)
Test: [0/79]	Time 0.264 (0.264)	Loss 0.9565 (0.9565)	Prec@1 67.969 (67.969)
Test: [50/79]	Time 0.031 (0.036)	Loss 1.0676 (0.9921)	Prec@1 67.188 (65.119)
 * Prec@1 64.710
current lr 1.00000e-01
Epoch: [36][0/391]	Time 0.483 (0.483)	Data 0.238 (0.238)	Loss 1.0864 (1.0864)	Prec@1 57.812 (57.812)
Epoch: [36][50/391]	Time 0.243 (0.245)	Data 0.000 (0.005)	Loss 0.8922 (1.0255)	Prec@1 67.188 (63.036)
Epoch: [36][100/391]	Time 0.256 (0.248)	Data 0.001 (0.003)	Loss 0.8923 (1.0315)	Prec@1 76.562 (62.972)
Epoch: [36][150/391]	Time 0.253 (0.251)	Data 0.001 (0.002)	Loss 1.1996 (1.0342)	Prec@1 57.812 (63.023)
Epoch: [36][200/391]	Time 0.236 (0.250)	Data 0.001 (0.002)	Loss 1.0292 (1.0375)	Prec@1 60.938 (62.966)
Epoch: [36][250/391]	Time 0.249 (0.249)	Data 0.001 (0.001)	Loss 1.0234 (1.0391)	Prec@1 64.844 (62.902)
Epoch: [36][300/391]	Time 0.245 (0.249)	Data 0.002 (0.001)	Loss 0.7463 (1.0338)	Prec@1 74.219 (63.097)
Epoch: [36][350/391]	Time 0.250 (0.250)	Data 0.000 (0.001)	Loss 1.1704 (1.0349)	Prec@1 57.031 (63.072)
Test: [0/79]	Time 0.260 (0.260)	Loss 1.0483 (1.0483)	Prec@1 67.969 (67.969)
Test: [50/79]	Time 0.031 (0.035)	Loss 1.0601 (1.1144)	Prec@1 67.969 (62.316)
 * Prec@1 62.030
current lr 1.00000e-01
Epoch: [37][0/391]	Time 0.515 (0.515)	Data 0.236 (0.236)	Loss 0.9592 (0.9592)	Prec@1 64.062 (64.062)
Epoch: [37][50/391]	Time 0.249 (0.248)	Data 0.000 (0.005)	Loss 1.0005 (1.0369)	Prec@1 65.625 (63.618)
Epoch: [37][100/391]	Time 0.257 (0.249)	Data 0.000 (0.003)	Loss 1.0513 (1.0256)	Prec@1 66.406 (64.264)
Epoch: [37][150/391]	Time 0.242 (0.249)	Data 0.001 (0.002)	Loss 0.9668 (1.0282)	Prec@1 64.844 (63.985)
Epoch: [37][200/391]	Time 0.231 (0.248)	Data 0.000 (0.002)	Loss 0.8716 (1.0291)	Prec@1 75.000 (63.934)
Epoch: [37][250/391]	Time 0.260 (0.249)	Data 0.000 (0.001)	Loss 0.9743 (1.0255)	Prec@1 64.844 (63.901)
Epoch: [37][300/391]	Time 0.250 (0.249)	Data 0.000 (0.001)	Loss 0.9718 (1.0256)	Prec@1 63.281 (63.824)
Epoch: [37][350/391]	Time 0.246 (0.248)	Data 0.000 (0.001)	Loss 0.9362 (1.0280)	Prec@1 67.188 (63.657)
Test: [0/79]	Time 0.236 (0.236)	Loss 0.9444 (0.9444)	Prec@1 66.406 (66.406)
Test: [50/79]	Time 0.033 (0.035)	Loss 1.0419 (1.0077)	Prec@1 64.062 (64.170)
 * Prec@1 63.930
current lr 1.00000e-01
Epoch: [38][0/391]	Time 0.500 (0.500)	Data 0.231 (0.231)	Loss 1.0158 (1.0158)	Prec@1 61.719 (61.719)
Epoch: [38][50/391]	Time 0.264 (0.253)	Data 0.001 (0.005)	Loss 1.2825 (1.0251)	Prec@1 53.906 (63.618)
Epoch: [38][100/391]	Time 0.257 (0.250)	Data 0.000 (0.003)	Loss 1.0246 (1.0374)	Prec@1 68.750 (63.049)
Epoch: [38][150/391]	Time 0.259 (0.251)	Data 0.001 (0.002)	Loss 0.9923 (1.0364)	Prec@1 64.062 (63.354)
Epoch: [38][200/391]	Time 0.249 (0.250)	Data 0.000 (0.002)	Loss 0.9519 (1.0323)	Prec@1 71.094 (63.410)
Epoch: [38][250/391]	Time 0.246 (0.253)	Data 0.001 (0.002)	Loss 1.0817 (1.0351)	Prec@1 62.500 (63.284)
Epoch: [38][300/391]	Time 0.249 (0.251)	Data 0.000 (0.001)	Loss 1.1286 (1.0334)	Prec@1 61.719 (63.380)
Epoch: [38][350/391]	Time 0.214 (0.250)	Data 0.000 (0.001)	Loss 0.9016 (1.0328)	Prec@1 66.406 (63.395)
Test: [0/79]	Time 0.250 (0.250)	Loss 0.9182 (0.9182)	Prec@1 70.312 (70.312)
Test: [50/79]	Time 0.030 (0.037)	Loss 0.9766 (1.0141)	Prec@1 66.406 (64.675)
 * Prec@1 64.240
current lr 1.00000e-01
Epoch: [39][0/391]	Time 0.523 (0.523)	Data 0.275 (0.275)	Loss 0.9530 (0.9530)	Prec@1 63.281 (63.281)
Epoch: [39][50/391]	Time 0.247 (0.249)	Data 0.001 (0.006)	Loss 0.9369 (1.0317)	Prec@1 69.531 (63.143)
Epoch: [39][100/391]	Time 0.252 (0.254)	Data 0.000 (0.003)	Loss 0.9086 (1.0220)	Prec@1 73.438 (63.753)
Epoch: [39][150/391]	Time 0.256 (0.253)	Data 0.001 (0.002)	Loss 0.9727 (1.0233)	Prec@1 62.500 (63.638)
Epoch: [39][200/391]	Time 0.233 (0.252)	Data 0.000 (0.002)	Loss 0.8301 (1.0246)	Prec@1 72.656 (63.616)
Epoch: [39][250/391]	Time 0.244 (0.251)	Data 0.000 (0.002)	Loss 0.9586 (1.0235)	Prec@1 64.844 (63.670)
Epoch: [39][300/391]	Time 0.222 (0.251)	Data 0.000 (0.001)	Loss 0.9285 (1.0219)	Prec@1 65.625 (63.746)
Epoch: [39][350/391]	Time 0.267 (0.250)	Data 0.000 (0.001)	Loss 0.9628 (1.0210)	Prec@1 64.844 (63.691)
Test: [0/79]	Time 0.240 (0.240)	Loss 0.9773 (0.9773)	Prec@1 66.406 (66.406)
Test: [50/79]	Time 0.033 (0.037)	Loss 1.1377 (1.0447)	Prec@1 61.719 (62.760)
 * Prec@1 62.420
current lr 1.00000e-01
Epoch: [40][0/391]	Time 0.503 (0.503)	Data 0.244 (0.244)	Loss 0.9801 (0.9801)	Prec@1 64.062 (64.062)
Epoch: [40][50/391]	Time 0.229 (0.258)	Data 0.000 (0.005)	Loss 1.0042 (1.0201)	Prec@1 65.625 (63.802)
Epoch: [40][100/391]	Time 0.268 (0.251)	Data 0.000 (0.003)	Loss 0.9531 (1.0095)	Prec@1 69.531 (64.387)
Epoch: [40][150/391]	Time 0.230 (0.250)	Data 0.001 (0.002)	Loss 1.0593 (1.0117)	Prec@1 63.281 (64.166)
Epoch: [40][200/391]	Time 0.240 (0.249)	Data 0.001 (0.002)	Loss 0.9567 (1.0171)	Prec@1 66.406 (63.678)
Epoch: [40][250/391]	Time 0.252 (0.250)	Data 0.000 (0.001)	Loss 1.2253 (1.0196)	Prec@1 60.156 (63.624)
Epoch: [40][300/391]	Time 0.258 (0.251)	Data 0.000 (0.001)	Loss 1.0048 (1.0214)	Prec@1 63.281 (63.629)
Epoch: [40][350/391]	Time 0.253 (0.250)	Data 0.001 (0.001)	Loss 1.0224 (1.0188)	Prec@1 60.938 (63.766)
Test: [0/79]	Time 0.259 (0.259)	Loss 0.8698 (0.8698)	Prec@1 68.750 (68.750)
Test: [50/79]	Time 0.037 (0.036)	Loss 1.1196 (0.9853)	Prec@1 64.062 (65.594)
 * Prec@1 65.390
current lr 1.00000e-01
Epoch: [41][0/391]	Time 0.582 (0.582)	Data 0.314 (0.314)	Loss 0.9964 (0.9964)	Prec@1 63.281 (63.281)
Epoch: [41][50/391]	Time 0.251 (0.253)	Data 0.000 (0.007)	Loss 1.0850 (1.0341)	Prec@1 64.844 (63.235)
Epoch: [41][100/391]	Time 0.282 (0.250)	Data 0.000 (0.004)	Loss 0.9502 (1.0210)	Prec@1 66.406 (63.977)
Epoch: [41][150/391]	Time 0.270 (0.251)	Data 0.001 (0.003)	Loss 1.1259 (1.0152)	Prec@1 59.375 (64.228)
Epoch: [41][200/391]	Time 0.238 (0.250)	Data 0.000 (0.002)	Loss 1.0897 (1.0144)	Prec@1 61.719 (64.245)
Epoch: [41][250/391]	Time 0.244 (0.249)	Data 0.000 (0.002)	Loss 1.0015 (1.0134)	Prec@1 60.156 (64.112)
Epoch: [41][300/391]	Time 0.248 (0.248)	Data 0.001 (0.002)	Loss 0.9541 (1.0166)	Prec@1 65.625 (64.024)
Epoch: [41][350/391]	Time 0.218 (0.249)	Data 0.000 (0.001)	Loss 0.9790 (1.0132)	Prec@1 64.844 (64.138)
Test: [0/79]	Time 0.254 (0.254)	Loss 0.9091 (0.9091)	Prec@1 68.750 (68.750)
Test: [50/79]	Time 0.030 (0.036)	Loss 1.0216 (1.0169)	Prec@1 66.406 (64.491)
 * Prec@1 64.170
current lr 1.00000e-01
Epoch: [42][0/391]	Time 0.509 (0.509)	Data 0.236 (0.236)	Loss 0.9668 (0.9668)	Prec@1 66.406 (66.406)
Epoch: [42][50/391]	Time 0.227 (0.253)	Data 0.001 (0.005)	Loss 1.0515 (1.0127)	Prec@1 60.156 (64.231)
Epoch: [42][100/391]	Time 0.259 (0.251)	Data 0.000 (0.003)	Loss 1.0293 (1.0129)	Prec@1 64.844 (64.403)
Epoch: [42][150/391]	Time 0.246 (0.251)	Data 0.000 (0.002)	Loss 0.9918 (1.0113)	Prec@1 64.844 (64.316)
Epoch: [42][200/391]	Time 0.253 (0.251)	Data 0.000 (0.002)	Loss 1.0296 (1.0107)	Prec@1 67.188 (64.241)
Epoch: [42][250/391]	Time 0.290 (0.250)	Data 0.001 (0.001)	Loss 1.1439 (1.0143)	Prec@1 59.375 (64.358)
Epoch: [42][300/391]	Time 0.268 (0.251)	Data 0.001 (0.001)	Loss 1.0160 (1.0088)	Prec@1 63.281 (64.467)
Epoch: [42][350/391]	Time 0.222 (0.252)	Data 0.000 (0.001)	Loss 1.1284 (1.0134)	Prec@1 60.938 (64.323)
Test: [0/79]	Time 0.254 (0.254)	Loss 0.9758 (0.9758)	Prec@1 68.750 (68.750)
Test: [50/79]	Time 0.034 (0.035)	Loss 1.0598 (1.0117)	Prec@1 62.500 (65.181)
 * Prec@1 64.730
current lr 1.00000e-01
Epoch: [43][0/391]	Time 0.498 (0.498)	Data 0.250 (0.250)	Loss 0.8623 (0.8623)	Prec@1 68.750 (68.750)
Epoch: [43][50/391]	Time 0.255 (0.261)	Data 0.001 (0.005)	Loss 1.1939 (0.9908)	Prec@1 57.812 (64.124)
Epoch: [43][100/391]	Time 0.250 (0.256)	Data 0.000 (0.003)	Loss 1.0008 (1.0028)	Prec@1 60.938 (64.078)
Epoch: [43][150/391]	Time 0.237 (0.254)	Data 0.000 (0.002)	Loss 1.0178 (0.9956)	Prec@1 60.938 (64.518)
Epoch: [43][200/391]	Time 0.248 (0.252)	Data 0.000 (0.002)	Loss 1.0607 (0.9953)	Prec@1 66.406 (64.739)
Epoch: [43][250/391]	Time 0.250 (0.250)	Data 0.000 (0.001)	Loss 1.0733 (0.9998)	Prec@1 57.812 (64.613)
Epoch: [43][300/391]	Time 0.245 (0.250)	Data 0.000 (0.001)	Loss 1.1346 (0.9974)	Prec@1 56.250 (64.654)
Epoch: [43][350/391]	Time 0.234 (0.248)	Data 0.000 (0.001)	Loss 0.9683 (0.9991)	Prec@1 60.938 (64.519)
Test: [0/79]	Time 0.274 (0.274)	Loss 0.9245 (0.9245)	Prec@1 71.094 (71.094)
Test: [50/79]	Time 0.030 (0.036)	Loss 1.0303 (1.0288)	Prec@1 70.312 (63.894)
 * Prec@1 63.920
current lr 1.00000e-01
Epoch: [44][0/391]	Time 0.538 (0.538)	Data 0.294 (0.294)	Loss 0.9909 (0.9909)	Prec@1 67.969 (67.969)
Epoch: [44][50/391]	Time 0.268 (0.260)	Data 0.001 (0.006)	Loss 0.9975 (0.9845)	Prec@1 60.938 (65.257)
Epoch: [44][100/391]	Time 0.250 (0.254)	Data 0.000 (0.003)	Loss 0.9947 (0.9845)	Prec@1 65.625 (65.130)
Epoch: [44][150/391]	Time 0.250 (0.253)	Data 0.000 (0.003)	Loss 0.9741 (0.9963)	Prec@1 66.406 (64.808)
Epoch: [44][200/391]	Time 0.250 (0.253)	Data 0.001 (0.002)	Loss 0.9744 (0.9924)	Prec@1 62.500 (64.883)
Epoch: [44][250/391]	Time 0.247 (0.252)	Data 0.001 (0.002)	Loss 0.9911 (0.9938)	Prec@1 64.062 (64.741)
Epoch: [44][300/391]	Time 0.233 (0.250)	Data 0.000 (0.001)	Loss 1.0360 (0.9954)	Prec@1 64.062 (64.646)
Epoch: [44][350/391]	Time 0.268 (0.251)	Data 0.000 (0.001)	Loss 1.0045 (0.9968)	Prec@1 63.281 (64.572)
Test: [0/79]	Time 0.240 (0.240)	Loss 0.9175 (0.9175)	Prec@1 70.312 (70.312)
Test: [50/79]	Time 0.032 (0.036)	Loss 1.0992 (1.0807)	Prec@1 64.844 (62.240)
 * Prec@1 61.870
current lr 1.00000e-01
Epoch: [45][0/391]	Time 0.534 (0.534)	Data 0.289 (0.289)	Loss 0.8504 (0.8504)	Prec@1 71.094 (71.094)
Epoch: [45][50/391]	Time 0.265 (0.259)	Data 0.000 (0.006)	Loss 0.9661 (1.0016)	Prec@1 61.719 (63.909)
Epoch: [45][100/391]	Time 0.238 (0.250)	Data 0.000 (0.003)	Loss 1.0651 (0.9877)	Prec@1 60.938 (64.558)
Epoch: [45][150/391]	Time 0.250 (0.252)	Data 0.000 (0.002)	Loss 1.0049 (0.9883)	Prec@1 63.281 (64.782)
Epoch: [45][200/391]	Time 0.251 (0.251)	Data 0.000 (0.002)	Loss 1.1144 (0.9858)	Prec@1 62.500 (65.058)
Epoch: [45][250/391]	Time 0.225 (0.249)	Data 0.000 (0.002)	Loss 0.9299 (0.9876)	Prec@1 65.625 (65.049)
Epoch: [45][300/391]	Time 0.263 (0.250)	Data 0.000 (0.001)	Loss 0.9362 (0.9866)	Prec@1 65.625 (65.090)
Epoch: [45][350/391]	Time 0.246 (0.250)	Data 0.000 (0.001)	Loss 0.9231 (0.9826)	Prec@1 70.312 (65.258)
Test: [0/79]	Time 0.263 (0.263)	Loss 0.9115 (0.9115)	Prec@1 67.188 (67.188)
Test: [50/79]	Time 0.030 (0.037)	Loss 1.0746 (0.9695)	Prec@1 63.281 (65.702)
 * Prec@1 65.940
current lr 1.00000e-01
Epoch: [46][0/391]	Time 0.471 (0.471)	Data 0.243 (0.243)	Loss 1.0097 (1.0097)	Prec@1 64.062 (64.062)
Epoch: [46][50/391]	Time 0.227 (0.247)	Data 0.000 (0.005)	Loss 0.9385 (0.9641)	Prec@1 63.281 (65.089)
Epoch: [46][100/391]	Time 0.251 (0.245)	Data 0.000 (0.003)	Loss 1.0130 (0.9647)	Prec@1 64.062 (65.563)
Epoch: [46][150/391]	Time 0.266 (0.247)	Data 0.000 (0.002)	Loss 0.9291 (0.9749)	Prec@1 67.188 (65.128)
Epoch: [46][200/391]	Time 0.255 (0.247)	Data 0.000 (0.002)	Loss 0.8397 (0.9768)	Prec@1 73.438 (65.229)
Epoch: [46][250/391]	Time 0.238 (0.248)	Data 0.001 (0.001)	Loss 0.9122 (0.9769)	Prec@1 68.750 (65.202)
Epoch: [46][300/391]	Time 0.287 (0.250)	Data 0.000 (0.001)	Loss 1.0029 (0.9783)	Prec@1 64.062 (65.254)
Epoch: [46][350/391]	Time 0.225 (0.251)	Data 0.000 (0.001)	Loss 0.7349 (0.9780)	Prec@1 78.125 (65.238)
Test: [0/79]	Time 0.228 (0.228)	Loss 0.9039 (0.9039)	Prec@1 65.625 (65.625)
Test: [50/79]	Time 0.034 (0.036)	Loss 1.0445 (0.9532)	Prec@1 64.844 (65.870)
 * Prec@1 65.910
current lr 1.00000e-01
Epoch: [47][0/391]	Time 0.515 (0.515)	Data 0.238 (0.238)	Loss 1.0085 (1.0085)	Prec@1 70.312 (70.312)
Epoch: [47][50/391]	Time 0.251 (0.258)	Data 0.000 (0.005)	Loss 1.0548 (0.9899)	Prec@1 61.719 (65.809)
Epoch: [47][100/391]	Time 0.251 (0.256)	Data 0.000 (0.003)	Loss 0.9464 (0.9865)	Prec@1 70.312 (65.741)
Epoch: [47][150/391]	Time 0.248 (0.246)	Data 0.001 (0.002)	Loss 0.9212 (0.9858)	Prec@1 64.844 (65.615)
Epoch: [47][200/391]	Time 0.252 (0.248)	Data 0.001 (0.002)	Loss 0.9774 (0.9831)	Prec@1 66.406 (65.590)
Epoch: [47][250/391]	Time 0.251 (0.249)	Data 0.001 (0.002)	Loss 0.9745 (0.9785)	Prec@1 65.625 (65.684)
Epoch: [47][300/391]	Time 0.263 (0.249)	Data 0.001 (0.001)	Loss 0.9920 (0.9792)	Prec@1 64.844 (65.545)
Epoch: [47][350/391]	Time 0.245 (0.249)	Data 0.000 (0.001)	Loss 0.7130 (0.9763)	Prec@1 76.562 (65.601)
Test: [0/79]	Time 0.225 (0.225)	Loss 0.9598 (0.9598)	Prec@1 64.062 (64.062)
Test: [50/79]	Time 0.028 (0.035)	Loss 1.0680 (0.9928)	Prec@1 64.844 (65.165)
 * Prec@1 65.090
current lr 1.00000e-01
Epoch: [48][0/391]	Time 0.537 (0.537)	Data 0.279 (0.279)	Loss 0.9062 (0.9062)	Prec@1 68.750 (68.750)
Epoch: [48][50/391]	Time 0.287 (0.270)	Data 0.000 (0.006)	Loss 0.9072 (0.9778)	Prec@1 72.656 (65.962)
Epoch: [48][100/391]	Time 0.245 (0.260)	Data 0.000 (0.003)	Loss 0.9353 (0.9767)	Prec@1 60.938 (65.942)
Epoch: [48][150/391]	Time 0.248 (0.255)	Data 0.001 (0.002)	Loss 1.1192 (0.9781)	Prec@1 54.688 (65.687)
Epoch: [48][200/391]	Time 0.251 (0.255)	Data 0.000 (0.002)	Loss 0.8226 (0.9711)	Prec@1 70.312 (65.804)
Epoch: [48][250/391]	Time 0.215 (0.253)	Data 0.000 (0.002)	Loss 0.9487 (0.9683)	Prec@1 64.844 (65.812)
Epoch: [48][300/391]	Time 0.247 (0.253)	Data 0.000 (0.001)	Loss 0.9371 (0.9664)	Prec@1 67.969 (65.799)
Epoch: [48][350/391]	Time 0.253 (0.251)	Data 0.000 (0.001)	Loss 0.9872 (0.9645)	Prec@1 63.281 (65.850)
Test: [0/79]	Time 0.257 (0.257)	Loss 1.0789 (1.0789)	Prec@1 64.844 (64.844)
Test: [50/79]	Time 0.044 (0.037)	Loss 1.0067 (1.0707)	Prec@1 66.406 (63.618)
 * Prec@1 63.590
current lr 1.00000e-01
Epoch: [49][0/391]	Time 0.567 (0.567)	Data 0.301 (0.301)	Loss 0.9548 (0.9548)	Prec@1 60.156 (60.156)
Epoch: [49][50/391]	Time 0.250 (0.251)	Data 0.000 (0.006)	Loss 1.0370 (0.9565)	Prec@1 67.188 (66.238)
Epoch: [49][100/391]	Time 0.224 (0.252)	Data 0.000 (0.004)	Loss 0.8633 (0.9510)	Prec@1 71.094 (66.747)
Epoch: [49][150/391]	Time 0.245 (0.250)	Data 0.000 (0.002)	Loss 0.8739 (0.9519)	Prec@1 69.531 (66.593)
Epoch: [49][200/391]	Time 0.247 (0.250)	Data 0.001 (0.002)	Loss 1.0337 (0.9514)	Prec@1 67.188 (66.620)
Epoch: [49][250/391]	Time 0.245 (0.251)	Data 0.001 (0.002)	Loss 0.9197 (0.9535)	Prec@1 70.312 (66.593)
Epoch: [49][300/391]	Time 0.251 (0.249)	Data 0.000 (0.002)	Loss 0.9368 (0.9548)	Prec@1 71.094 (66.388)
Epoch: [49][350/391]	Time 0.267 (0.251)	Data 0.000 (0.001)	Loss 0.9719 (0.9577)	Prec@1 63.281 (66.168)
Test: [0/79]	Time 0.300 (0.300)	Loss 1.0508 (1.0508)	Prec@1 66.406 (66.406)
Test: [50/79]	Time 0.029 (0.037)	Loss 1.1040 (1.0852)	Prec@1 60.156 (62.898)
 * Prec@1 63.110
current lr 1.00000e-01
Epoch: [50][0/391]	Time 0.502 (0.502)	Data 0.252 (0.252)	Loss 0.9605 (0.9605)	Prec@1 66.406 (66.406)
Epoch: [50][50/391]	Time 0.247 (0.254)	Data 0.000 (0.006)	Loss 1.1450 (0.9838)	Prec@1 61.719 (65.211)
Epoch: [50][100/391]	Time 0.285 (0.253)	Data 0.001 (0.003)	Loss 0.9728 (0.9770)	Prec@1 65.625 (65.246)
Epoch: [50][150/391]	Time 0.224 (0.253)	Data 0.000 (0.002)	Loss 0.9495 (0.9783)	Prec@1 68.750 (65.480)
Epoch: [50][200/391]	Time 0.255 (0.252)	Data 0.001 (0.002)	Loss 0.9513 (0.9778)	Prec@1 70.312 (65.392)
Epoch: [50][250/391]	Time 0.235 (0.252)	Data 0.000 (0.002)	Loss 1.2064 (0.9787)	Prec@1 57.812 (65.364)
Epoch: [50][300/391]	Time 0.234 (0.250)	Data 0.000 (0.001)	Loss 0.9960 (0.9777)	Prec@1 65.625 (65.384)
Epoch: [50][350/391]	Time 0.253 (0.250)	Data 0.000 (0.001)	Loss 0.9443 (0.9764)	Prec@1 70.312 (65.389)
Test: [0/79]	Time 0.253 (0.253)	Loss 0.8892 (0.8892)	Prec@1 66.406 (66.406)
Test: [50/79]	Time 0.029 (0.035)	Loss 1.0681 (0.9652)	Prec@1 62.500 (66.146)
 * Prec@1 66.000
current lr 1.00000e-01
Epoch: [51][0/391]	Time 0.533 (0.533)	Data 0.278 (0.278)	Loss 1.1446 (1.1446)	Prec@1 60.156 (60.156)
Epoch: [51][50/391]	Time 0.248 (0.248)	Data 0.000 (0.006)	Loss 0.8461 (0.9613)	Prec@1 75.781 (65.977)
Epoch: [51][100/391]	Time 0.231 (0.247)	Data 0.000 (0.003)	Loss 0.9065 (0.9555)	Prec@1 69.531 (66.190)
Epoch: [51][150/391]	Time 0.240 (0.243)	Data 0.000 (0.002)	Loss 0.9507 (0.9439)	Prec@1 65.625 (67.037)
Epoch: [51][200/391]	Time 0.242 (0.244)	Data 0.000 (0.002)	Loss 0.7576 (0.9439)	Prec@1 78.125 (66.838)
Epoch: [51][250/391]	Time 0.248 (0.243)	Data 0.001 (0.002)	Loss 0.9908 (0.9437)	Prec@1 69.531 (66.926)
Epoch: [51][300/391]	Time 0.235 (0.245)	Data 0.000 (0.001)	Loss 0.9723 (0.9431)	Prec@1 67.188 (66.915)
Epoch: [51][350/391]	Time 0.262 (0.247)	Data 0.000 (0.001)	Loss 1.0425 (0.9455)	Prec@1 64.062 (66.932)
Test: [0/79]	Time 0.243 (0.243)	Loss 0.9096 (0.9096)	Prec@1 67.188 (67.188)
Test: [50/79]	Time 0.043 (0.038)	Loss 1.1347 (1.0025)	Prec@1 61.719 (64.737)
 * Prec@1 64.450
current lr 1.00000e-01
Epoch: [52][0/391]	Time 0.488 (0.488)	Data 0.222 (0.222)	Loss 1.0628 (1.0628)	Prec@1 66.406 (66.406)
Epoch: [52][50/391]	Time 0.268 (0.253)	Data 0.001 (0.005)	Loss 0.8774 (0.9395)	Prec@1 66.406 (67.310)
Epoch: [52][100/391]	Time 0.226 (0.252)	Data 0.000 (0.003)	Loss 0.9028 (0.9445)	Prec@1 67.188 (67.033)
Epoch: [52][150/391]	Time 0.254 (0.250)	Data 0.004 (0.002)	Loss 0.8774 (0.9514)	Prec@1 69.531 (66.748)
Epoch: [52][200/391]	Time 0.281 (0.247)	Data 0.000 (0.002)	Loss 0.8251 (0.9491)	Prec@1 66.406 (66.709)
Epoch: [52][250/391]	Time 0.259 (0.248)	Data 0.001 (0.001)	Loss 0.9417 (0.9469)	Prec@1 64.844 (66.774)
Epoch: [52][300/391]	Time 0.289 (0.249)	Data 0.002 (0.001)	Loss 0.8676 (0.9438)	Prec@1 67.188 (66.749)
Epoch: [52][350/391]	Time 0.247 (0.250)	Data 0.000 (0.001)	Loss 1.0175 (0.9431)	Prec@1 62.500 (66.771)
Test: [0/79]	Time 0.254 (0.254)	Loss 0.9124 (0.9124)	Prec@1 64.062 (64.062)
Test: [50/79]	Time 0.027 (0.035)	Loss 1.0879 (0.9925)	Prec@1 60.156 (65.349)
 * Prec@1 65.390
current lr 1.00000e-01
Epoch: [53][0/391]	Time 0.482 (0.482)	Data 0.226 (0.226)	Loss 0.9180 (0.9180)	Prec@1 64.844 (64.844)
Epoch: [53][50/391]	Time 0.219 (0.249)	Data 0.000 (0.005)	Loss 0.8744 (0.9166)	Prec@1 70.312 (68.183)
Epoch: [53][100/391]	Time 0.255 (0.251)	Data 0.000 (0.003)	Loss 0.8893 (0.9335)	Prec@1 67.188 (67.450)
Epoch: [53][150/391]	Time 0.237 (0.249)	Data 0.001 (0.002)	Loss 0.8601 (0.9347)	Prec@1 69.531 (67.265)
Epoch: [53][200/391]	Time 0.246 (0.248)	Data 0.001 (0.002)	Loss 1.0078 (0.9317)	Prec@1 67.188 (67.390)
Epoch: [53][250/391]	Time 0.233 (0.249)	Data 0.000 (0.001)	Loss 1.1342 (0.9363)	Prec@1 61.719 (67.169)
Epoch: [53][300/391]	Time 0.240 (0.249)	Data 0.001 (0.001)	Loss 0.9014 (0.9368)	Prec@1 69.531 (67.102)
Epoch: [53][350/391]	Time 0.230 (0.247)	Data 0.000 (0.001)	Loss 0.9482 (0.9402)	Prec@1 65.625 (66.998)
Test: [0/79]	Time 0.296 (0.296)	Loss 0.8966 (0.8966)	Prec@1 67.188 (67.188)
Test: [50/79]	Time 0.039 (0.037)	Loss 0.9944 (1.0434)	Prec@1 68.750 (65.671)
 * Prec@1 65.610
current lr 1.00000e-01
