----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
     BatchNorm2d-786             [-1, 64, 8, 8]             128
          Conv2d-787             [-1, 64, 8, 8]          36,864
     BatchNorm2d-788             [-1, 64, 8, 8]             128
      BasicBlock-789             [-1, 64, 8, 8]               0
          Conv2d-790             [-1, 64, 8, 8]          36,864
     BatchNorm2d-791             [-1, 64, 8, 8]             128
          Conv2d-792             [-1, 64, 8, 8]          36,864
     BatchNorm2d-793             [-1, 64, 8, 8]             128
      BasicBlock-794             [-1, 64, 8, 8]               0
          Conv2d-795             [-1, 64, 8, 8]          36,864
     BatchNorm2d-796             [-1, 64, 8, 8]             128
          Conv2d-797             [-1, 64, 8, 8]          36,864
     BatchNorm2d-798             [-1, 64, 8, 8]             128
      BasicBlock-799             [-1, 64, 8, 8]               0
          Conv2d-800             [-1, 64, 8, 8]          36,864
     BatchNorm2d-801             [-1, 64, 8, 8]             128
          Conv2d-802             [-1, 64, 8, 8]          36,864
     BatchNorm2d-803             [-1, 64, 8, 8]             128
      BasicBlock-804             [-1, 64, 8, 8]               0
          Conv2d-805             [-1, 64, 8, 8]          36,864
     BatchNorm2d-806             [-1, 64, 8, 8]             128
          Conv2d-807             [-1, 64, 8, 8]          36,864
     BatchNorm2d-808             [-1, 64, 8, 8]             128
      BasicBlock-809             [-1, 64, 8, 8]               0
          Conv2d-810             [-1, 64, 8, 8]          36,864
     BatchNorm2d-811             [-1, 64, 8, 8]             128
          Conv2d-812             [-1, 64, 8, 8]          36,864
     BatchNorm2d-813             [-1, 64, 8, 8]             128
      BasicBlock-814             [-1, 64, 8, 8]               0
          Conv2d-815             [-1, 64, 8, 8]          36,864
     BatchNorm2d-816             [-1, 64, 8, 8]             128
          Conv2d-817             [-1, 64, 8, 8]          36,864
     BatchNorm2d-818             [-1, 64, 8, 8]             128
      BasicBlock-819             [-1, 64, 8, 8]               0
          Conv2d-820             [-1, 64, 8, 8]          36,864
     BatchNorm2d-821             [-1, 64, 8, 8]             128
          Conv2d-822             [-1, 64, 8, 8]          36,864
     BatchNorm2d-823             [-1, 64, 8, 8]             128
      BasicBlock-824             [-1, 64, 8, 8]               0
          Conv2d-825             [-1, 64, 8, 8]          36,864
     BatchNorm2d-826             [-1, 64, 8, 8]             128
          Conv2d-827             [-1, 64, 8, 8]          36,864
     BatchNorm2d-828             [-1, 64, 8, 8]             128
      BasicBlock-829             [-1, 64, 8, 8]               0
          Conv2d-830             [-1, 64, 8, 8]          36,864
     BatchNorm2d-831             [-1, 64, 8, 8]             128
          Conv2d-832             [-1, 64, 8, 8]          36,864
     BatchNorm2d-833             [-1, 64, 8, 8]             128
      BasicBlock-834             [-1, 64, 8, 8]               0
          Conv2d-835             [-1, 64, 8, 8]          36,864
     BatchNorm2d-836             [-1, 64, 8, 8]             128
          Conv2d-837             [-1, 64, 8, 8]          36,864
     BatchNorm2d-838             [-1, 64, 8, 8]             128
      BasicBlock-839             [-1, 64, 8, 8]               0
          Conv2d-840             [-1, 64, 8, 8]          36,864
     BatchNorm2d-841             [-1, 64, 8, 8]             128
          Conv2d-842             [-1, 64, 8, 8]          36,864
     BatchNorm2d-843             [-1, 64, 8, 8]             128
      BasicBlock-844             [-1, 64, 8, 8]               0
          Conv2d-845             [-1, 64, 8, 8]          36,864
     BatchNorm2d-846             [-1, 64, 8, 8]             128
          Conv2d-847             [-1, 64, 8, 8]          36,864
     BatchNorm2d-848             [-1, 64, 8, 8]             128
      BasicBlock-849             [-1, 64, 8, 8]               0
          Conv2d-850             [-1, 64, 8, 8]          36,864
     BatchNorm2d-851             [-1, 64, 8, 8]             128
          Conv2d-852             [-1, 64, 8, 8]          36,864
     BatchNorm2d-853             [-1, 64, 8, 8]             128
      BasicBlock-854             [-1, 64, 8, 8]               0
          Conv2d-855             [-1, 64, 8, 8]          36,864
     BatchNorm2d-856             [-1, 64, 8, 8]             128
          Conv2d-857             [-1, 64, 8, 8]          36,864
     BatchNorm2d-858             [-1, 64, 8, 8]             128
      BasicBlock-859             [-1, 64, 8, 8]               0
          Conv2d-860             [-1, 64, 8, 8]          36,864
     BatchNorm2d-861             [-1, 64, 8, 8]             128
          Conv2d-862             [-1, 64, 8, 8]          36,864
     BatchNorm2d-863             [-1, 64, 8, 8]             128
      BasicBlock-864             [-1, 64, 8, 8]               0
          Conv2d-865             [-1, 64, 8, 8]          36,864
     BatchNorm2d-866             [-1, 64, 8, 8]             128
          Conv2d-867             [-1, 64, 8, 8]          36,864
     BatchNorm2d-868             [-1, 64, 8, 8]             128
      BasicBlock-869             [-1, 64, 8, 8]               0
          Conv2d-870             [-1, 64, 8, 8]          36,864
     BatchNorm2d-871             [-1, 64, 8, 8]             128
          Conv2d-872             [-1, 64, 8, 8]          36,864
     BatchNorm2d-873             [-1, 64, 8, 8]             128
      BasicBlock-874             [-1, 64, 8, 8]               0
          Conv2d-875             [-1, 64, 8, 8]          36,864
     BatchNorm2d-876             [-1, 64, 8, 8]             128
          Conv2d-877             [-1, 64, 8, 8]          36,864
     BatchNorm2d-878             [-1, 64, 8, 8]             128
      BasicBlock-879             [-1, 64, 8, 8]               0
          Conv2d-880             [-1, 64, 8, 8]          36,864
     BatchNorm2d-881             [-1, 64, 8, 8]             128
          Conv2d-882             [-1, 64, 8, 8]          36,864
     BatchNorm2d-883             [-1, 64, 8, 8]             128
      BasicBlock-884             [-1, 64, 8, 8]               0
          Conv2d-885             [-1, 64, 8, 8]          36,864
     BatchNorm2d-886             [-1, 64, 8, 8]             128
          Conv2d-887             [-1, 64, 8, 8]          36,864
     BatchNorm2d-888             [-1, 64, 8, 8]             128
      BasicBlock-889             [-1, 64, 8, 8]               0
          Conv2d-890             [-1, 64, 8, 8]          36,864
     BatchNorm2d-891             [-1, 64, 8, 8]             128
          Conv2d-892             [-1, 64, 8, 8]          36,864
     BatchNorm2d-893             [-1, 64, 8, 8]             128
      BasicBlock-894             [-1, 64, 8, 8]               0
          Conv2d-895             [-1, 64, 8, 8]          36,864
     BatchNorm2d-896             [-1, 64, 8, 8]             128
          Conv2d-897             [-1, 64, 8, 8]          36,864
     BatchNorm2d-898             [-1, 64, 8, 8]             128
      BasicBlock-899             [-1, 64, 8, 8]               0
          Conv2d-900             [-1, 64, 8, 8]          36,864
     BatchNorm2d-901             [-1, 64, 8, 8]             128
          Conv2d-902             [-1, 64, 8, 8]          36,864
     BatchNorm2d-903             [-1, 64, 8, 8]             128
      BasicBlock-904             [-1, 64, 8, 8]               0
          Conv2d-905             [-1, 64, 8, 8]          36,864
     BatchNorm2d-906             [-1, 64, 8, 8]             128
          Conv2d-907             [-1, 64, 8, 8]          36,864
     BatchNorm2d-908             [-1, 64, 8, 8]             128
      BasicBlock-909             [-1, 64, 8, 8]               0
          Conv2d-910             [-1, 64, 8, 8]          36,864
     BatchNorm2d-911             [-1, 64, 8, 8]             128
          Conv2d-912             [-1, 64, 8, 8]          36,864
     BatchNorm2d-913             [-1, 64, 8, 8]             128
      BasicBlock-914             [-1, 64, 8, 8]               0
          Conv2d-915             [-1, 64, 8, 8]          36,864
     BatchNorm2d-916             [-1, 64, 8, 8]             128
          Conv2d-917             [-1, 64, 8, 8]          36,864
     BatchNorm2d-918             [-1, 64, 8, 8]             128
      BasicBlock-919             [-1, 64, 8, 8]               0
          Conv2d-920             [-1, 64, 8, 8]          36,864
     BatchNorm2d-921             [-1, 64, 8, 8]             128
          Conv2d-922             [-1, 64, 8, 8]          36,864
     BatchNorm2d-923             [-1, 64, 8, 8]             128
      BasicBlock-924             [-1, 64, 8, 8]               0
          Conv2d-925             [-1, 64, 8, 8]          36,864
     BatchNorm2d-926             [-1, 64, 8, 8]             128
          Conv2d-927             [-1, 64, 8, 8]          36,864
     BatchNorm2d-928             [-1, 64, 8, 8]             128
      BasicBlock-929             [-1, 64, 8, 8]               0
          Conv2d-930             [-1, 64, 8, 8]          36,864
     BatchNorm2d-931             [-1, 64, 8, 8]             128
          Conv2d-932             [-1, 64, 8, 8]          36,864
     BatchNorm2d-933             [-1, 64, 8, 8]             128
      BasicBlock-934             [-1, 64, 8, 8]               0
          Conv2d-935             [-1, 64, 8, 8]          36,864
     BatchNorm2d-936             [-1, 64, 8, 8]             128
          Conv2d-937             [-1, 64, 8, 8]          36,864
     BatchNorm2d-938             [-1, 64, 8, 8]             128
      BasicBlock-939             [-1, 64, 8, 8]               0
          Conv2d-940             [-1, 64, 8, 8]          36,864
     BatchNorm2d-941             [-1, 64, 8, 8]             128
          Conv2d-942             [-1, 64, 8, 8]          36,864
     BatchNorm2d-943             [-1, 64, 8, 8]             128
      BasicBlock-944             [-1, 64, 8, 8]               0
          Conv2d-945             [-1, 64, 8, 8]          36,864
     BatchNorm2d-946             [-1, 64, 8, 8]             128
          Conv2d-947             [-1, 64, 8, 8]          36,864
     BatchNorm2d-948             [-1, 64, 8, 8]             128
      BasicBlock-949             [-1, 64, 8, 8]               0
          Conv2d-950             [-1, 64, 8, 8]          36,864
     BatchNorm2d-951             [-1, 64, 8, 8]             128
          Conv2d-952             [-1, 64, 8, 8]          36,864
     BatchNorm2d-953             [-1, 64, 8, 8]             128
      BasicBlock-954             [-1, 64, 8, 8]               0
          Conv2d-955             [-1, 64, 8, 8]          36,864
     BatchNorm2d-956             [-1, 64, 8, 8]             128
          Conv2d-957             [-1, 64, 8, 8]          36,864
     BatchNorm2d-958             [-1, 64, 8, 8]             128
      BasicBlock-959             [-1, 64, 8, 8]               0
          Conv2d-960             [-1, 64, 8, 8]          36,864
     BatchNorm2d-961             [-1, 64, 8, 8]             128
          Conv2d-962             [-1, 64, 8, 8]          36,864
     BatchNorm2d-963             [-1, 64, 8, 8]             128
      BasicBlock-964             [-1, 64, 8, 8]               0
          Conv2d-965             [-1, 64, 8, 8]          36,864
     BatchNorm2d-966             [-1, 64, 8, 8]             128
          Conv2d-967             [-1, 64, 8, 8]          36,864
     BatchNorm2d-968             [-1, 64, 8, 8]             128
      BasicBlock-969             [-1, 64, 8, 8]               0
          Conv2d-970             [-1, 64, 8, 8]          36,864
     BatchNorm2d-971             [-1, 64, 8, 8]             128
          Conv2d-972             [-1, 64, 8, 8]          36,864
     BatchNorm2d-973             [-1, 64, 8, 8]             128
      BasicBlock-974             [-1, 64, 8, 8]               0
          Conv2d-975             [-1, 64, 8, 8]          36,864
     BatchNorm2d-976             [-1, 64, 8, 8]             128
          Conv2d-977             [-1, 64, 8, 8]          36,864
     BatchNorm2d-978             [-1, 64, 8, 8]             128
      BasicBlock-979             [-1, 64, 8, 8]               0
          Conv2d-980             [-1, 64, 8, 8]          36,864
     BatchNorm2d-981             [-1, 64, 8, 8]             128
          Conv2d-982             [-1, 64, 8, 8]          36,864
     BatchNorm2d-983             [-1, 64, 8, 8]             128
      BasicBlock-984             [-1, 64, 8, 8]               0
          Conv2d-985             [-1, 64, 8, 8]          36,864
     BatchNorm2d-986             [-1, 64, 8, 8]             128
          Conv2d-987             [-1, 64, 8, 8]          36,864
     BatchNorm2d-988             [-1, 64, 8, 8]             128
      BasicBlock-989             [-1, 64, 8, 8]               0
          Conv2d-990             [-1, 64, 8, 8]          36,864
     BatchNorm2d-991             [-1, 64, 8, 8]             128
          Conv2d-992             [-1, 64, 8, 8]          36,864
     BatchNorm2d-993             [-1, 64, 8, 8]             128
      BasicBlock-994             [-1, 64, 8, 8]               0
          Conv2d-995             [-1, 64, 8, 8]          36,864
     BatchNorm2d-996             [-1, 64, 8, 8]             128
          Conv2d-997             [-1, 64, 8, 8]          36,864
     BatchNorm2d-998             [-1, 64, 8, 8]             128
      BasicBlock-999             [-1, 64, 8, 8]               0
         Conv2d-1000             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1001             [-1, 64, 8, 8]             128
         Conv2d-1002             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1003             [-1, 64, 8, 8]             128
     BasicBlock-1004             [-1, 64, 8, 8]               0
         Conv2d-1005             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1006             [-1, 64, 8, 8]             128
         Conv2d-1007             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1008             [-1, 64, 8, 8]             128
     BasicBlock-1009             [-1, 64, 8, 8]               0
         Conv2d-1010             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1011             [-1, 64, 8, 8]             128
         Conv2d-1012             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1013             [-1, 64, 8, 8]             128
     BasicBlock-1014             [-1, 64, 8, 8]               0
         Conv2d-1015             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1016             [-1, 64, 8, 8]             128
         Conv2d-1017             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1018             [-1, 64, 8, 8]             128
     BasicBlock-1019             [-1, 64, 8, 8]               0
         Conv2d-1020             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1021             [-1, 64, 8, 8]             128
         Conv2d-1022             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1023             [-1, 64, 8, 8]             128
     BasicBlock-1024             [-1, 64, 8, 8]               0
         Conv2d-1025             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1026             [-1, 64, 8, 8]             128
         Conv2d-1027             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1028             [-1, 64, 8, 8]             128
     BasicBlock-1029             [-1, 64, 8, 8]               0
         Conv2d-1030             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1031             [-1, 64, 8, 8]             128
         Conv2d-1032             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1033             [-1, 64, 8, 8]             128
     BasicBlock-1034             [-1, 64, 8, 8]               0
         Conv2d-1035             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1036             [-1, 64, 8, 8]             128
         Conv2d-1037             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1038             [-1, 64, 8, 8]             128
     BasicBlock-1039             [-1, 64, 8, 8]               0
         Conv2d-1040             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1041             [-1, 64, 8, 8]             128
         Conv2d-1042             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1043             [-1, 64, 8, 8]             128
     BasicBlock-1044             [-1, 64, 8, 8]               0
         Conv2d-1045             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1046             [-1, 64, 8, 8]             128
         Conv2d-1047             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1048             [-1, 64, 8, 8]             128
     BasicBlock-1049             [-1, 64, 8, 8]               0
         Conv2d-1050             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1051             [-1, 64, 8, 8]             128
         Conv2d-1052             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1053             [-1, 64, 8, 8]             128
     BasicBlock-1054             [-1, 64, 8, 8]               0
         Conv2d-1055             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1056             [-1, 64, 8, 8]             128
         Conv2d-1057             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1058             [-1, 64, 8, 8]             128
     BasicBlock-1059             [-1, 64, 8, 8]               0
         Conv2d-1060             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1061             [-1, 64, 8, 8]             128
         Conv2d-1062             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1063             [-1, 64, 8, 8]             128
     BasicBlock-1064             [-1, 64, 8, 8]               0
         Conv2d-1065             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1066             [-1, 64, 8, 8]             128
         Conv2d-1067             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1068             [-1, 64, 8, 8]             128
     BasicBlock-1069             [-1, 64, 8, 8]               0
         Conv2d-1070             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1071             [-1, 64, 8, 8]             128
         Conv2d-1072             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1073             [-1, 64, 8, 8]             128
     BasicBlock-1074             [-1, 64, 8, 8]               0
         Conv2d-1075             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1076             [-1, 64, 8, 8]             128
         Conv2d-1077             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1078             [-1, 64, 8, 8]             128
     BasicBlock-1079             [-1, 64, 8, 8]               0
         Conv2d-1080             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1081             [-1, 64, 8, 8]             128
         Conv2d-1082             [-1, 64, 8, 8]          36,864
    BatchNorm2d-1083             [-1, 64, 8, 8]             128
     BasicBlock-1084             [-1, 64, 8, 8]               0
         Linear-1085                   [-1, 10]             650
================================================================
Total params: 6,977,626
Trainable params: 6,944,688
Non-trainable params: 32,938
----------------------------------------------------------------
Input size (MB): 0.01
Forward/backward pass size (MB): 79.09
Params size (MB): 26.62
Estimated Total Size (MB): 105.72
----------------------------------------------------------------
=> no checkpoint found at 'None'
Files already downloaded and verified
current lr 1.00000e-01
Epoch: [0][0/391]	Time 2.324 (2.324)	Data 0.277 (0.277)	Loss 8.0753 (8.0753)	Prec@1 8.594 (8.594)
Epoch: [0][50/391]	Time 1.439 (1.490)	Data 0.000 (0.006)	Loss 3.1203 (4.9301)	Prec@1 9.375 (10.723)
Epoch: [0][100/391]	Time 1.539 (1.489)	Data 0.001 (0.004)	Loss 2.3169 (3.8844)	Prec@1 17.969 (12.098)
Epoch: [0][150/391]	Time 1.481 (1.478)	Data 0.004 (0.003)	Loss 2.6756 (3.4152)	Prec@1 12.500 (13.064)
Epoch: [0][200/391]	Time 1.545 (1.482)	Data 0.001 (0.002)	Loss 2.3211 (3.1527)	Prec@1 17.188 (13.989)
Epoch: [0][250/391]	Time 1.325 (1.478)	Data 0.001 (0.002)	Loss 2.2294 (2.9748)	Prec@1 20.312 (15.021)
Epoch: [0][300/391]	Time 1.441 (1.475)	Data 0.000 (0.002)	Loss 2.1049 (2.8344)	Prec@1 23.438 (16.144)
Epoch: [0][350/391]	Time 1.468 (1.473)	Data 0.000 (0.002)	Loss 2.1007 (2.7249)	Prec@1 22.656 (17.123)
Test: [0/79]	Time 0.310 (0.310)	Loss 1.9507 (1.9507)	Prec@1 25.000 (25.000)
Test: [50/79]	Time 0.060 (0.076)	Loss 1.8914 (1.9498)	Prec@1 31.250 (27.099)
 * Prec@1 27.130
current lr 1.00000e-01
Epoch: [1][0/391]	Time 1.626 (1.626)	Data 0.209 (0.209)	Loss 1.9899 (1.9899)	Prec@1 23.438 (23.438)
Epoch: [1][50/391]	Time 1.447 (1.467)	Data 0.001 (0.005)	Loss 1.9881 (1.9753)	Prec@1 24.219 (25.781)
Epoch: [1][100/391]	Time 1.446 (1.479)	Data 0.001 (0.003)	Loss 1.9567 (1.9663)	Prec@1 27.344 (25.712)
Epoch: [1][150/391]	Time 1.455 (1.485)	Data 0.001 (0.002)	Loss 1.8672 (1.9464)	Prec@1 24.219 (26.319)
Epoch: [1][200/391]	Time 1.469 (1.471)	Data 0.000 (0.002)	Loss 2.0612 (1.9341)	Prec@1 27.344 (26.730)
Epoch: [1][250/391]	Time 1.464 (1.471)	Data 0.001 (0.002)	Loss 1.8293 (1.9229)	Prec@1 26.562 (27.051)
Epoch: [1][300/391]	Time 1.491 (1.473)	Data 0.000 (0.001)	Loss 1.7947 (1.9086)	Prec@1 28.906 (27.507)
Epoch: [1][350/391]	Time 1.505 (1.470)	Data 0.001 (0.001)	Loss 1.7513 (1.8973)	Prec@1 30.469 (27.960)
Test: [0/79]	Time 0.325 (0.325)	Loss 1.7239 (1.7239)	Prec@1 32.031 (32.031)
Test: [50/79]	Time 0.072 (0.078)	Loss 1.7267 (1.8007)	Prec@1 39.062 (32.353)
 * Prec@1 32.210
current lr 1.00000e-01
Epoch: [2][0/391]	Time 1.752 (1.752)	Data 0.250 (0.250)	Loss 1.8030 (1.8030)	Prec@1 28.125 (28.125)
Epoch: [2][50/391]	Time 1.485 (1.467)	Data 0.001 (0.006)	Loss 1.6800 (1.7760)	Prec@1 40.625 (33.410)
Epoch: [2][100/391]	Time 1.465 (1.484)	Data 0.001 (0.003)	Loss 1.7816 (1.7615)	Prec@1 34.375 (33.779)
Epoch: [2][150/391]	Time 1.497 (1.482)	Data 0.001 (0.002)	Loss 1.7543 (1.7598)	Prec@1 41.406 (33.925)
Epoch: [2][200/391]	Time 1.520 (1.478)	Data 0.001 (0.002)	Loss 1.7578 (1.7519)	Prec@1 34.375 (34.002)
Epoch: [2][250/391]	Time 1.468 (1.477)	Data 0.001 (0.002)	Loss 1.6921 (1.7431)	Prec@1 32.812 (34.422)
Epoch: [2][300/391]	Time 1.441 (1.487)	Data 0.001 (0.002)	Loss 1.8196 (1.7384)	Prec@1 31.250 (34.481)
Epoch: [2][350/391]	Time 1.477 (1.487)	Data 0.001 (0.001)	Loss 1.6473 (1.7327)	Prec@1 34.375 (34.651)
Test: [0/79]	Time 0.334 (0.334)	Loss 1.4857 (1.4857)	Prec@1 46.094 (46.094)
Test: [50/79]	Time 0.083 (0.084)	Loss 1.6039 (1.6362)	Prec@1 35.938 (38.343)
 * Prec@1 38.590
current lr 1.00000e-01
Epoch: [3][0/391]	Time 1.807 (1.807)	Data 0.252 (0.252)	Loss 1.7527 (1.7527)	Prec@1 34.375 (34.375)
Epoch: [3][50/391]	Time 1.476 (1.560)	Data 0.001 (0.006)	Loss 1.7516 (1.6694)	Prec@1 39.062 (38.021)
Epoch: [3][100/391]	Time 1.481 (1.525)	Data 0.001 (0.003)	Loss 1.5633 (1.6508)	Prec@1 35.156 (38.142)
Epoch: [3][150/391]	Time 1.523 (1.510)	Data 0.001 (0.003)	Loss 1.3739 (1.6473)	Prec@1 43.750 (37.955)
Epoch: [3][200/391]	Time 1.475 (1.498)	Data 0.001 (0.002)	Loss 1.7590 (1.6452)	Prec@1 31.250 (38.017)
Epoch: [3][250/391]	Time 1.518 (1.491)	Data 0.001 (0.002)	Loss 1.6946 (1.6395)	Prec@1 39.062 (38.331)
Epoch: [3][300/391]	Time 1.385 (1.487)	Data 0.001 (0.002)	Loss 1.7257 (1.6354)	Prec@1 31.250 (38.434)
Epoch: [3][350/391]	Time 1.415 (1.484)	Data 0.000 (0.002)	Loss 1.5800 (1.6308)	Prec@1 47.656 (38.671)
Test: [0/79]	Time 0.358 (0.358)	Loss 1.6115 (1.6115)	Prec@1 35.938 (35.938)
Test: [50/79]	Time 0.069 (0.075)	Loss 1.7968 (1.6484)	Prec@1 34.375 (38.082)
 * Prec@1 38.070
current lr 1.00000e-01
Epoch: [4][0/391]	Time 1.785 (1.785)	Data 0.252 (0.252)	Loss 1.5621 (1.5621)	Prec@1 32.812 (32.812)
Epoch: [4][50/391]	Time 1.454 (1.449)	Data 0.001 (0.006)	Loss 1.5333 (1.5913)	Prec@1 44.531 (40.303)
Epoch: [4][100/391]	Time 1.490 (1.454)	Data 0.000 (0.003)	Loss 1.7668 (1.5803)	Prec@1 33.594 (41.004)
Epoch: [4][150/391]	Time 1.455 (1.464)	Data 0.001 (0.003)	Loss 1.6240 (1.5763)	Prec@1 40.625 (41.080)
Epoch: [4][200/391]	Time 1.461 (1.475)	Data 0.001 (0.002)	Loss 1.5458 (1.5739)	Prec@1 36.719 (41.317)
Epoch: [4][250/391]	Time 1.482 (1.475)	Data 0.001 (0.002)	Loss 1.4700 (1.5706)	Prec@1 47.656 (41.497)
Epoch: [4][300/391]	Time 1.443 (1.477)	Data 0.001 (0.002)	Loss 1.4244 (1.5590)	Prec@1 46.094 (42.027)
Epoch: [4][350/391]	Time 1.483 (1.477)	Data 0.001 (0.002)	Loss 1.4579 (1.5568)	Prec@1 48.438 (42.201)
Test: [0/79]	Time 0.306 (0.306)	Loss 1.4746 (1.4746)	Prec@1 44.531 (44.531)
Test: [50/79]	Time 0.070 (0.074)	Loss 1.6870 (1.4885)	Prec@1 31.250 (45.083)
 * Prec@1 44.690
current lr 1.00000e-01
Epoch: [5][0/391]	Time 1.783 (1.783)	Data 0.266 (0.266)	Loss 1.4957 (1.4957)	Prec@1 44.531 (44.531)
Epoch: [5][50/391]	Time 1.446 (1.451)	Data 0.001 (0.006)	Loss 1.5822 (1.4969)	Prec@1 41.406 (44.210)
Epoch: [5][100/391]	Time 1.613 (1.447)	Data 0.001 (0.003)	Loss 1.4995 (1.5120)	Prec@1 48.438 (43.858)
Epoch: [5][150/391]	Time 1.199 (1.440)	Data 0.000 (0.002)	Loss 1.3325 (1.4981)	Prec@1 48.438 (44.500)
Epoch: [5][200/391]	Time 1.479 (1.440)	Data 0.001 (0.002)	Loss 1.4406 (1.4921)	Prec@1 44.531 (44.967)
Epoch: [5][250/391]	Time 1.527 (1.452)	Data 0.001 (0.002)	Loss 1.6423 (1.4919)	Prec@1 39.062 (44.843)
Epoch: [5][300/391]	Time 1.505 (1.466)	Data 0.001 (0.002)	Loss 1.3767 (1.4907)	Prec@1 42.969 (44.915)
Epoch: [5][350/391]	Time 1.472 (1.469)	Data 0.001 (0.002)	Loss 1.4669 (1.4877)	Prec@1 51.562 (45.175)
Test: [0/79]	Time 0.255 (0.255)	Loss 1.3517 (1.3517)	Prec@1 46.094 (46.094)
Test: [50/79]	Time 0.075 (0.083)	Loss 1.5003 (1.4024)	Prec@1 43.750 (48.392)
 * Prec@1 47.840
current lr 1.00000e-01
Epoch: [6][0/391]	Time 1.914 (1.914)	Data 0.271 (0.271)	Loss 1.5186 (1.5186)	Prec@1 44.531 (44.531)
Epoch: [6][50/391]	Time 1.278 (1.469)	Data 0.000 (0.006)	Loss 1.4407 (1.4601)	Prec@1 41.406 (45.450)
Epoch: [6][100/391]	Time 1.460 (1.455)	Data 0.001 (0.003)	Loss 1.4384 (1.4571)	Prec@1 48.438 (46.063)
Epoch: [6][150/391]	Time 1.463 (1.473)	Data 0.001 (0.003)	Loss 1.4652 (1.4508)	Prec@1 48.438 (46.621)
Epoch: [6][200/391]	Time 1.533 (1.498)	Data 0.001 (0.002)	Loss 1.3168 (1.4475)	Prec@1 54.688 (46.626)
Epoch: [6][250/391]	Time 1.475 (1.520)	Data 0.001 (0.002)	Loss 1.3204 (1.4429)	Prec@1 55.469 (46.819)
Epoch: [6][300/391]	Time 1.450 (1.507)	Data 0.001 (0.002)	Loss 1.4037 (1.4370)	Prec@1 46.875 (47.155)
Epoch: [6][350/391]	Time 1.476 (1.499)	Data 0.001 (0.002)	Loss 1.3435 (1.4378)	Prec@1 54.688 (47.269)
Test: [0/79]	Time 0.344 (0.344)	Loss 1.2959 (1.2959)	Prec@1 48.438 (48.438)
Test: [50/79]	Time 0.099 (0.085)	Loss 1.4754 (1.3710)	Prec@1 42.969 (50.061)
 * Prec@1 49.500
current lr 1.00000e-01
Epoch: [7][0/391]	Time 1.813 (1.813)	Data 0.256 (0.256)	Loss 1.3142 (1.3142)	Prec@1 49.219 (49.219)
Epoch: [7][50/391]	Time 1.412 (1.483)	Data 0.000 (0.006)	Loss 1.5339 (1.4148)	Prec@1 44.531 (48.438)
Epoch: [7][100/391]	Time 1.582 (1.500)	Data 0.001 (0.003)	Loss 1.3350 (1.4100)	Prec@1 53.125 (48.438)
Epoch: [7][150/391]	Time 1.277 (1.475)	Data 0.000 (0.003)	Loss 1.3555 (1.4007)	Prec@1 48.438 (48.758)
Epoch: [7][200/391]	Time 1.830 (1.482)	Data 0.001 (0.002)	Loss 1.1560 (1.3951)	Prec@1 60.156 (48.935)
Epoch: [7][250/391]	Time 1.518 (1.495)	Data 0.001 (0.002)	Loss 1.3430 (1.3921)	Prec@1 47.656 (49.194)
Epoch: [7][300/391]	Time 1.546 (1.500)	Data 0.001 (0.002)	Loss 1.3535 (1.3902)	Prec@1 57.812 (49.247)
Epoch: [7][350/391]	Time 1.549 (1.503)	Data 0.001 (0.002)	Loss 1.3765 (1.3861)	Prec@1 50.000 (49.348)
Test: [0/79]	Time 0.338 (0.338)	Loss 1.2900 (1.2900)	Prec@1 53.906 (53.906)
