----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
Epoch: [34][50/391]	Time 0.279 (0.270)	Data 0.000 (0.007)	Loss 0.3340 (0.2961)	Prec@1 93.750 (89.721)
Epoch: [34][100/391]	Time 0.269 (0.268)	Data 0.003 (0.005)	Loss 0.2917 (0.3076)	Prec@1 89.062 (89.202)
Epoch: [34][150/391]	Time 0.268 (0.266)	Data 0.001 (0.004)	Loss 0.3890 (0.3041)	Prec@1 85.156 (89.223)
Epoch: [34][200/391]	Time 0.258 (0.265)	Data 0.001 (0.003)	Loss 0.2699 (0.3040)	Prec@1 91.406 (89.164)
Epoch: [34][250/391]	Time 0.260 (0.265)	Data 0.001 (0.003)	Loss 0.3747 (0.3022)	Prec@1 85.938 (89.302)
Epoch: [34][300/391]	Time 0.264 (0.266)	Data 0.001 (0.003)	Loss 0.3187 (0.3033)	Prec@1 88.281 (89.304)
Epoch: [34][350/391]	Time 0.241 (0.265)	Data 0.008 (0.003)	Loss 0.2560 (0.3038)	Prec@1 88.281 (89.232)
Test: [0/79]	Time 0.217 (0.217)	Loss 0.3151 (0.3151)	Prec@1 89.844 (89.844)
Test: [50/79]	Time 0.065 (0.072)	Loss 0.4334 (0.4118)	Prec@1 83.594 (86.520)
 * Prec@1 86.710
current lr 1.00000e-01
Epoch: [35][0/391]	Time 0.504 (0.504)	Data 0.249 (0.249)	Loss 0.2920 (0.2920)	Prec@1 89.844 (89.844)
Epoch: [35][50/391]	Time 0.266 (0.271)	Data 0.001 (0.007)	Loss 0.3004 (0.2886)	Prec@1 89.844 (89.813)
Epoch: [35][100/391]	Time 0.262 (0.269)	Data 0.001 (0.004)	Loss 0.2037 (0.2951)	Prec@1 93.750 (89.650)
Epoch: [35][150/391]	Time 0.247 (0.268)	Data 0.000 (0.004)	Loss 0.2027 (0.2881)	Prec@1 92.969 (89.885)
Epoch: [35][200/391]	Time 0.264 (0.269)	Data 0.003 (0.003)	Loss 0.3604 (0.2911)	Prec@1 92.188 (89.820)
Epoch: [35][250/391]	Time 0.279 (0.269)	Data 0.011 (0.003)	Loss 0.5132 (0.2941)	Prec@1 85.938 (89.769)
Epoch: [35][300/391]	Time 0.266 (0.269)	Data 0.004 (0.003)	Loss 0.1983 (0.2967)	Prec@1 91.406 (89.711)
Epoch: [35][350/391]	Time 0.245 (0.268)	Data 0.001 (0.003)	Loss 0.3957 (0.2988)	Prec@1 85.156 (89.646)
Test: [0/79]	Time 0.292 (0.292)	Loss 0.4622 (0.4622)	Prec@1 83.594 (83.594)
Test: [50/79]	Time 0.063 (0.076)	Loss 0.5027 (0.4972)	Prec@1 85.156 (84.911)
 * Prec@1 84.820
current lr 1.00000e-01
Epoch: [36][0/391]	Time 0.498 (0.498)	Data 0.229 (0.229)	Loss 0.2893 (0.2893)	Prec@1 88.281 (88.281)
Epoch: [36][50/391]	Time 0.277 (0.270)	Data 0.018 (0.006)	Loss 0.2308 (0.2813)	Prec@1 92.969 (90.456)
Epoch: [36][100/391]	Time 0.251 (0.266)	Data 0.001 (0.004)	Loss 0.3277 (0.2887)	Prec@1 87.500 (89.960)
Epoch: [36][150/391]	Time 0.252 (0.267)	Data 0.001 (0.003)	Loss 0.1632 (0.2890)	Prec@1 93.750 (89.911)
Epoch: [36][200/391]	Time 0.278 (0.268)	Data 0.000 (0.003)	Loss 0.2088 (0.2876)	Prec@1 92.188 (89.984)
Epoch: [36][250/391]	Time 0.265 (0.268)	Data 0.001 (0.003)	Loss 0.2155 (0.2833)	Prec@1 92.188 (90.021)
Epoch: [36][300/391]	Time 0.262 (0.267)	Data 0.001 (0.002)	Loss 0.3529 (0.2918)	Prec@1 85.156 (89.735)
Epoch: [36][350/391]	Time 0.235 (0.265)	Data 0.000 (0.002)	Loss 0.3258 (0.2950)	Prec@1 89.062 (89.675)
Test: [0/79]	Time 0.262 (0.262)	Loss 0.3118 (0.3118)	Prec@1 87.500 (87.500)
Test: [50/79]	Time 0.070 (0.075)	Loss 0.4795 (0.3903)	Prec@1 85.938 (86.857)
 * Prec@1 87.060
current lr 1.00000e-01
Epoch: [37][0/391]	Time 0.509 (0.509)	Data 0.253 (0.253)	Loss 0.1743 (0.1743)	Prec@1 93.750 (93.750)
Epoch: [37][50/391]	Time 0.245 (0.271)	Data 0.001 (0.007)	Loss 0.3398 (0.2687)	Prec@1 89.844 (90.839)
Epoch: [37][100/391]	Time 0.270 (0.268)	Data 0.001 (0.004)	Loss 0.4038 (0.2746)	Prec@1 86.719 (90.664)
Epoch: [37][150/391]	Time 0.254 (0.269)	Data 0.001 (0.003)	Loss 0.3003 (0.2843)	Prec@1 89.062 (90.237)
Epoch: [37][200/391]	Time 0.272 (0.267)	Data 0.001 (0.003)	Loss 0.2267 (0.2886)	Prec@1 91.406 (90.026)
Epoch: [37][250/391]	Time 0.278 (0.268)	Data 0.001 (0.003)	Loss 0.2682 (0.2888)	Prec@1 90.625 (90.024)
Epoch: [37][300/391]	Time 0.263 (0.268)	Data 0.000 (0.002)	Loss 0.2436 (0.2897)	Prec@1 89.062 (89.942)
Epoch: [37][350/391]	Time 0.254 (0.267)	Data 0.001 (0.002)	Loss 0.2584 (0.2918)	Prec@1 92.188 (89.839)
Test: [0/79]	Time 0.285 (0.285)	Loss 0.2689 (0.2689)	Prec@1 91.406 (91.406)
Test: [50/79]	Time 0.062 (0.075)	Loss 0.4190 (0.4074)	Prec@1 85.156 (87.010)
 * Prec@1 87.150
current lr 1.00000e-01
Epoch: [38][0/391]	Time 0.505 (0.505)	Data 0.242 (0.242)	Loss 0.2697 (0.2697)	Prec@1 91.406 (91.406)
Epoch: [38][50/391]	Time 0.271 (0.270)	Data 0.001 (0.007)	Loss 0.3598 (0.2651)	Prec@1 87.500 (90.257)
Epoch: [38][100/391]	Time 0.284 (0.268)	Data 0.015 (0.005)	Loss 0.2798 (0.2827)	Prec@1 92.188 (89.844)
Epoch: [38][150/391]	Time 0.274 (0.268)	Data 0.000 (0.003)	Loss 0.1971 (0.2818)	Prec@1 92.969 (90.046)
Epoch: [38][200/391]	Time 0.253 (0.268)	Data 0.001 (0.003)	Loss 0.2492 (0.2831)	Prec@1 91.406 (90.007)
Epoch: [38][250/391]	Time 0.264 (0.266)	Data 0.001 (0.003)	Loss 0.4482 (0.2883)	Prec@1 80.469 (89.884)
Epoch: [38][300/391]	Time 0.277 (0.266)	Data 0.001 (0.003)	Loss 0.3711 (0.2884)	Prec@1 88.281 (89.885)
Epoch: [38][350/391]	Time 0.272 (0.265)	Data 0.000 (0.002)	Loss 0.3001 (0.2877)	Prec@1 87.500 (89.928)
Test: [0/79]	Time 0.247 (0.247)	Loss 0.6618 (0.6618)	Prec@1 80.469 (80.469)
Test: [50/79]	Time 0.061 (0.073)	Loss 0.8050 (0.6142)	Prec@1 78.125 (81.143)
 * Prec@1 81.510
current lr 1.00000e-01
Epoch: [39][0/391]	Time 0.533 (0.533)	Data 0.264 (0.264)	Loss 0.1757 (0.1757)	Prec@1 94.531 (94.531)
Epoch: [39][50/391]	Time 0.274 (0.275)	Data 0.003 (0.007)	Loss 0.3852 (0.2912)	Prec@1 85.156 (89.384)
Epoch: [39][100/391]	Time 0.265 (0.270)	Data 0.001 (0.004)	Loss 0.2717 (0.2815)	Prec@1 88.281 (90.006)
Epoch: [39][150/391]	Time 0.265 (0.270)	Data 0.005 (0.003)	Loss 0.2235 (0.2783)	Prec@1 93.750 (90.201)
Epoch: [39][200/391]	Time 0.276 (0.270)	Data 0.001 (0.003)	Loss 0.2611 (0.2847)	Prec@1 89.844 (90.019)
Epoch: [39][250/391]	Time 0.266 (0.269)	Data 0.003 (0.003)	Loss 0.3071 (0.2829)	Prec@1 87.500 (90.087)
Epoch: [39][300/391]	Time 0.270 (0.269)	Data 0.001 (0.003)	Loss 0.3113 (0.2838)	Prec@1 89.844 (90.124)
Epoch: [39][350/391]	Time 0.264 (0.268)	Data 0.000 (0.003)	Loss 0.2859 (0.2849)	Prec@1 88.281 (90.113)
Test: [0/79]	Time 0.239 (0.239)	Loss 0.3619 (0.3619)	Prec@1 88.281 (88.281)
Test: [50/79]	Time 0.072 (0.070)	Loss 0.4963 (0.4613)	Prec@1 85.156 (86.412)
 * Prec@1 86.430
current lr 1.00000e-01
Epoch: [40][0/391]	Time 0.501 (0.501)	Data 0.254 (0.254)	Loss 0.1857 (0.1857)	Prec@1 92.969 (92.969)
Epoch: [40][50/391]	Time 0.246 (0.275)	Data 0.001 (0.006)	Loss 0.2616 (0.2531)	Prec@1 91.406 (91.054)
Epoch: [40][100/391]	Time 0.258 (0.272)	Data 0.001 (0.004)	Loss 0.2414 (0.2702)	Prec@1 92.969 (90.478)
Epoch: [40][150/391]	Time 0.255 (0.271)	Data 0.001 (0.003)	Loss 0.2187 (0.2792)	Prec@1 92.188 (90.175)
Epoch: [40][200/391]	Time 0.260 (0.268)	Data 0.001 (0.003)	Loss 0.2348 (0.2782)	Prec@1 92.969 (90.267)
Epoch: [40][250/391]	Time 0.276 (0.268)	Data 0.001 (0.003)	Loss 0.2040 (0.2800)	Prec@1 91.406 (90.192)
Epoch: [40][300/391]	Time 0.277 (0.268)	Data 0.001 (0.002)	Loss 0.2505 (0.2824)	Prec@1 88.281 (90.114)
Epoch: [40][350/391]	Time 0.261 (0.268)	Data 0.000 (0.002)	Loss 0.3478 (0.2832)	Prec@1 90.625 (90.082)
Test: [0/79]	Time 0.293 (0.293)	Loss 0.3980 (0.3980)	Prec@1 85.938 (85.938)
Test: [50/79]	Time 0.076 (0.076)	Loss 0.3964 (0.4182)	Prec@1 83.594 (86.918)
 * Prec@1 87.240
current lr 1.00000e-01
Epoch: [41][0/391]	Time 0.496 (0.496)	Data 0.229 (0.229)	Loss 0.2624 (0.2624)	Prec@1 90.625 (90.625)
Epoch: [41][50/391]	Time 0.273 (0.280)	Data 0.001 (0.006)	Loss 0.3218 (0.2633)	Prec@1 89.844 (91.008)
Epoch: [41][100/391]	Time 0.267 (0.274)	Data 0.001 (0.004)	Loss 0.2457 (0.2691)	Prec@1 93.750 (90.896)
Epoch: [41][150/391]	Time 0.247 (0.268)	Data 0.000 (0.003)	Loss 0.2347 (0.2696)	Prec@1 93.750 (90.822)
Epoch: [41][200/391]	Time 0.258 (0.268)	Data 0.002 (0.003)	Loss 0.2662 (0.2707)	Prec@1 92.188 (90.796)
Epoch: [41][250/391]	Time 0.266 (0.268)	Data 0.000 (0.002)	Loss 0.3339 (0.2708)	Prec@1 88.281 (90.613)
Epoch: [41][300/391]	Time 0.281 (0.268)	Data 0.006 (0.002)	Loss 0.4125 (0.2774)	Prec@1 84.375 (90.410)
Epoch: [41][350/391]	Time 0.242 (0.268)	Data 0.001 (0.002)	Loss 0.1566 (0.2784)	Prec@1 95.312 (90.369)
Test: [0/79]	Time 0.280 (0.280)	Loss 0.4700 (0.4700)	Prec@1 85.938 (85.938)
Test: [50/79]	Time 0.067 (0.075)	Loss 0.7245 (0.5844)	Prec@1 78.906 (82.858)
 * Prec@1 82.850
current lr 1.00000e-01
Epoch: [42][0/391]	Time 0.482 (0.482)	Data 0.214 (0.214)	Loss 0.2445 (0.2445)	Prec@1 89.062 (89.062)
Epoch: [42][50/391]	Time 0.272 (0.271)	Data 0.001 (0.005)	Loss 0.2519 (0.2747)	Prec@1 92.188 (90.487)
Epoch: [42][100/391]	Time 0.258 (0.265)	Data 0.001 (0.003)	Loss 0.2793 (0.2776)	Prec@1 91.406 (90.145)
Epoch: [42][150/391]	Time 0.246 (0.260)	Data 0.000 (0.002)	Loss 0.2248 (0.2772)	Prec@1 89.844 (90.133)
Epoch: [42][200/391]	Time 0.249 (0.255)	Data 0.001 (0.002)	Loss 0.3763 (0.2741)	Prec@1 85.938 (90.314)
Epoch: [42][250/391]	Time 0.244 (0.252)	Data 0.002 (0.002)	Loss 0.2541 (0.2754)	Prec@1 91.406 (90.320)
Epoch: [42][300/391]	Time 0.226 (0.250)	Data 0.001 (0.002)	Loss 0.2505 (0.2763)	Prec@1 90.625 (90.293)
Epoch: [42][350/391]	Time 0.246 (0.247)	Data 0.001 (0.002)	Loss 0.3427 (0.2762)	Prec@1 92.188 (90.331)
Test: [0/79]	Time 0.285 (0.285)	Loss 0.2851 (0.2851)	Prec@1 89.062 (89.062)
Test: [50/79]	Time 0.058 (0.068)	Loss 0.5480 (0.4362)	Prec@1 84.375 (86.458)
 * Prec@1 86.630
current lr 1.00000e-01
Epoch: [43][0/391]	Time 0.463 (0.463)	Data 0.231 (0.231)	Loss 0.1716 (0.1716)	Prec@1 93.750 (93.750)
Epoch: [43][50/391]	Time 0.246 (0.244)	Data 0.001 (0.006)	Loss 0.2016 (0.2494)	Prec@1 92.969 (91.100)
Epoch: [43][100/391]	Time 0.244 (0.243)	Data 0.001 (0.004)	Loss 0.3318 (0.2575)	Prec@1 86.719 (90.903)
Epoch: [43][150/391]	Time 0.234 (0.242)	Data 0.001 (0.003)	Loss 0.2105 (0.2591)	Prec@1 89.844 (90.853)
Epoch: [43][200/391]	Time 0.234 (0.242)	Data 0.001 (0.003)	Loss 0.3725 (0.2635)	Prec@1 87.500 (90.749)
Epoch: [43][250/391]	Time 0.230 (0.240)	Data 0.000 (0.002)	Loss 0.1560 (0.2653)	Prec@1 93.750 (90.693)
Epoch: [43][300/391]	Time 0.232 (0.239)	Data 0.004 (0.002)	Loss 0.2422 (0.2669)	Prec@1 92.969 (90.635)
Epoch: [43][350/391]	Time 0.229 (0.239)	Data 0.001 (0.002)	Loss 0.2187 (0.2703)	Prec@1 92.969 (90.538)
Test: [0/79]	Time 0.241 (0.241)	Loss 0.4391 (0.4391)	Prec@1 86.719 (86.719)
Test: [50/79]	Time 0.058 (0.064)	Loss 0.5497 (0.5068)	Prec@1 84.375 (84.942)
 * Prec@1 84.820
current lr 1.00000e-01
Epoch: [44][0/391]	Time 0.462 (0.462)	Data 0.232 (0.232)	Loss 0.1694 (0.1694)	Prec@1 94.531 (94.531)
Epoch: [44][50/391]	Time 0.221 (0.236)	Data 0.001 (0.006)	Loss 0.2908 (0.2616)	Prec@1 89.062 (90.763)
Epoch: [44][100/391]	Time 0.240 (0.238)	Data 0.001 (0.004)	Loss 0.2920 (0.2665)	Prec@1 90.625 (90.625)
Epoch: [44][150/391]	Time 0.246 (0.238)	Data 0.001 (0.003)	Loss 0.3126 (0.2685)	Prec@1 87.500 (90.516)
Epoch: [44][200/391]	Time 0.245 (0.239)	Data 0.001 (0.002)	Loss 0.2532 (0.2730)	Prec@1 90.625 (90.341)
Epoch: [44][250/391]	Time 0.250 (0.238)	Data 0.001 (0.002)	Loss 0.3859 (0.2776)	Prec@1 85.938 (90.248)
Epoch: [44][300/391]	Time 0.246 (0.239)	Data 0.001 (0.002)	Loss 0.2473 (0.2786)	Prec@1 88.281 (90.251)
Epoch: [44][350/391]	Time 0.223 (0.239)	Data 0.001 (0.002)	Loss 0.2771 (0.2757)	Prec@1 90.625 (90.369)
Test: [0/79]	Time 0.228 (0.228)	Loss 0.4335 (0.4335)	Prec@1 83.594 (83.594)
Test: [50/79]	Time 0.067 (0.065)	Loss 0.6078 (0.5098)	Prec@1 82.031 (85.049)
 * Prec@1 84.930
current lr 1.00000e-01
Epoch: [45][0/391]	Time 0.448 (0.448)	Data 0.221 (0.221)	Loss 0.3391 (0.3391)	Prec@1 86.719 (86.719)
Epoch: [45][50/391]	Time 0.225 (0.240)	Data 0.005 (0.006)	Loss 0.0960 (0.2615)	Prec@1 97.656 (90.778)
Epoch: [45][100/391]	Time 0.257 (0.240)	Data 0.001 (0.004)	Loss 0.3459 (0.2685)	Prec@1 82.812 (90.432)
Epoch: [45][150/391]	Time 0.241 (0.239)	Data 0.001 (0.003)	Loss 0.1708 (0.2672)	Prec@1 94.531 (90.522)
Epoch: [45][200/391]	Time 0.220 (0.238)	Data 0.001 (0.002)	Loss 0.1268 (0.2670)	Prec@1 95.312 (90.559)
Epoch: [45][250/391]	Time 0.232 (0.237)	Data 0.001 (0.002)	Loss 0.2224 (0.2672)	Prec@1 93.750 (90.619)
Epoch: [45][300/391]	Time 0.234 (0.237)	Data 0.000 (0.002)	Loss 0.3623 (0.2693)	Prec@1 85.938 (90.550)
Epoch: [45][350/391]	Time 0.206 (0.236)	Data 0.000 (0.002)	Loss 0.2337 (0.2694)	Prec@1 92.969 (90.592)
Test: [0/79]	Time 0.237 (0.237)	Loss 0.3152 (0.3152)	Prec@1 90.625 (90.625)
Test: [50/79]	Time 0.059 (0.063)	Loss 0.4791 (0.4500)	Prec@1 85.156 (85.539)
 * Prec@1 85.420
current lr 1.00000e-01
Epoch: [46][0/391]	Time 0.442 (0.442)	Data 0.206 (0.206)	Loss 0.2883 (0.2883)	Prec@1 91.406 (91.406)
Epoch: [46][50/391]	Time 0.247 (0.242)	Data 0.001 (0.005)	Loss 0.2674 (0.2569)	Prec@1 92.188 (90.839)
Epoch: [46][100/391]	Time 0.248 (0.241)	Data 0.001 (0.004)	Loss 0.1539 (0.2512)	Prec@1 95.312 (91.221)
Epoch: [46][150/391]	Time 0.235 (0.239)	Data 0.001 (0.003)	Loss 0.1935 (0.2542)	Prec@1 92.969 (91.127)
Epoch: [46][200/391]	Time 0.231 (0.240)	Data 0.001 (0.002)	Loss 0.3343 (0.2579)	Prec@1 89.062 (91.084)
Epoch: [46][250/391]	Time 0.233 (0.239)	Data 0.000 (0.002)	Loss 0.2117 (0.2636)	Prec@1 90.625 (90.930)
Epoch: [46][300/391]	Time 0.228 (0.239)	Data 0.001 (0.002)	Loss 0.2289 (0.2633)	Prec@1 88.281 (90.892)
Epoch: [46][350/391]	Time 0.241 (0.239)	Data 0.001 (0.002)	Loss 0.2423 (0.2651)	Prec@1 91.406 (90.879)
Test: [0/79]	Time 0.231 (0.231)	Loss 0.3406 (0.3406)	Prec@1 89.062 (89.062)
Test: [50/79]	Time 0.061 (0.064)	Loss 0.4838 (0.4395)	Prec@1 83.594 (86.198)
 * Prec@1 86.070
current lr 1.00000e-01
Epoch: [47][0/391]	Time 0.441 (0.441)	Data 0.207 (0.207)	Loss 0.2305 (0.2305)	Prec@1 89.062 (89.062)
Epoch: [47][50/391]	Time 0.241 (0.244)	Data 0.000 (0.006)	Loss 0.2701 (0.2442)	Prec@1 88.281 (91.575)
Epoch: [47][100/391]	Time 0.244 (0.243)	Data 0.001 (0.004)	Loss 0.2539 (0.2331)	Prec@1 90.625 (91.878)
Epoch: [47][150/391]	Time 0.214 (0.241)	Data 0.001 (0.003)	Loss 0.2303 (0.2436)	Prec@1 91.406 (91.474)
Epoch: [47][200/391]	Time 0.257 (0.239)	Data 0.000 (0.002)	Loss 0.3701 (0.2474)	Prec@1 87.500 (91.336)
Epoch: [47][250/391]	Time 0.245 (0.237)	Data 0.000 (0.002)	Loss 0.3205 (0.2516)	Prec@1 89.844 (91.201)
Epoch: [47][300/391]	Time 0.223 (0.237)	Data 0.000 (0.002)	Loss 0.2752 (0.2555)	Prec@1 89.844 (91.035)
Epoch: [47][350/391]	Time 0.239 (0.237)	Data 0.001 (0.002)	Loss 0.2358 (0.2600)	Prec@1 92.188 (90.839)
Test: [0/79]	Time 0.183 (0.183)	Loss 0.4474 (0.4474)	Prec@1 82.812 (82.812)
Test: [50/79]	Time 0.052 (0.062)	Loss 0.5803 (0.4409)	Prec@1 82.031 (85.279)
 * Prec@1 84.950
current lr 1.00000e-01
Epoch: [48][0/391]	Time 0.415 (0.415)	Data 0.217 (0.217)	Loss 0.2915 (0.2915)	Prec@1 89.844 (89.844)
Epoch: [48][50/391]	Time 0.236 (0.236)	Data 0.006 (0.005)	Loss 0.5111 (0.2542)	Prec@1 83.594 (90.885)
Epoch: [48][100/391]	Time 0.227 (0.234)	Data 0.000 (0.003)	Loss 0.2628 (0.2503)	Prec@1 91.406 (91.136)
Epoch: [48][150/391]	Time 0.237 (0.235)	Data 0.001 (0.002)	Loss 0.2503 (0.2546)	Prec@1 92.188 (91.039)
Epoch: [48][200/391]	Time 0.201 (0.235)	Data 0.001 (0.002)	Loss 0.1730 (0.2610)	Prec@1 91.406 (90.734)
Epoch: [48][250/391]	Time 0.233 (0.236)	Data 0.001 (0.002)	Loss 0.1779 (0.2613)	Prec@1 92.188 (90.743)
Epoch: [48][300/391]	Time 0.247 (0.236)	Data 0.000 (0.002)	Loss 0.1890 (0.2643)	Prec@1 95.312 (90.731)
Epoch: [48][350/391]	Time 0.226 (0.236)	Data 0.016 (0.002)	Loss 0.3026 (0.2647)	Prec@1 87.500 (90.685)
Test: [0/79]	Time 0.257 (0.257)	Loss 0.2945 (0.2945)	Prec@1 89.062 (89.062)
Test: [50/79]	Time 0.054 (0.064)	Loss 0.4672 (0.4014)	Prec@1 84.375 (87.439)
 * Prec@1 87.530
current lr 1.00000e-01
Epoch: [49][0/391]	Time 0.517 (0.517)	Data 0.280 (0.280)	Loss 0.2143 (0.2143)	Prec@1 92.188 (92.188)
Epoch: [49][50/391]	Time 0.243 (0.241)	Data 0.000 (0.007)	Loss 0.2472 (0.2713)	Prec@1 89.844 (90.288)
Epoch: [49][100/391]	Time 0.247 (0.240)	Data 0.001 (0.004)	Loss 0.1934 (0.2574)	Prec@1 92.969 (90.756)
Epoch: [49][150/391]	Time 0.233 (0.239)	Data 0.002 (0.003)	Loss 0.2614 (0.2570)	Prec@1 89.844 (90.760)
Epoch: [49][200/391]	Time 0.239 (0.236)	Data 0.000 (0.003)	Loss 0.2574 (0.2600)	Prec@1 89.062 (90.757)
Epoch: [49][250/391]	Time 0.222 (0.235)	Data 0.001 (0.003)	Loss 0.3459 (0.2616)	Prec@1 85.156 (90.687)
Epoch: [49][300/391]	Time 0.252 (0.235)	Data 0.000 (0.002)	Loss 0.3705 (0.2658)	Prec@1 85.938 (90.607)
Epoch: [49][350/391]	Time 0.237 (0.235)	Data 0.001 (0.002)	Loss 0.3822 (0.2694)	Prec@1 86.719 (90.534)
Test: [0/79]	Time 0.276 (0.276)	Loss 0.4598 (0.4598)	Prec@1 84.375 (84.375)
Test: [50/79]	Time 0.064 (0.067)	Loss 0.5146 (0.5060)	Prec@1 83.594 (84.498)
 * Prec@1 84.360
current lr 1.00000e-01
Epoch: [50][0/391]	Time 0.469 (0.469)	Data 0.235 (0.235)	Loss 0.2351 (0.2351)	Prec@1 92.969 (92.969)
Epoch: [50][50/391]	Time 0.237 (0.239)	Data 0.000 (0.006)	Loss 0.2628 (0.2349)	Prec@1 89.844 (91.697)
Epoch: [50][100/391]	Time 0.246 (0.238)	Data 0.000 (0.004)	Loss 0.2996 (0.2484)	Prec@1 90.625 (91.383)
Epoch: [50][150/391]	Time 0.231 (0.238)	Data 0.001 (0.003)	Loss 0.2797 (0.2517)	Prec@1 92.188 (91.168)
Epoch: [50][200/391]	Time 0.239 (0.238)	Data 0.001 (0.002)	Loss 0.2483 (0.2494)	Prec@1 89.844 (91.297)
Epoch: [50][250/391]	Time 0.253 (0.237)	Data 0.001 (0.002)	Loss 0.1975 (0.2521)	Prec@1 95.312 (91.235)
Epoch: [50][300/391]	Time 0.233 (0.238)	Data 0.001 (0.002)	Loss 0.2699 (0.2541)	Prec@1 91.406 (91.152)
Epoch: [50][350/391]	Time 0.239 (0.238)	Data 0.001 (0.002)	Loss 0.2435 (0.2602)	Prec@1 91.406 (90.961)
Test: [0/79]	Time 0.276 (0.276)	Loss 0.3591 (0.3591)	Prec@1 91.406 (91.406)
Test: [50/79]	Time 0.057 (0.066)	Loss 0.4881 (0.4295)	Prec@1 82.812 (85.999)
 * Prec@1 85.960
current lr 1.00000e-01
Epoch: [51][0/391]	Time 0.452 (0.452)	Data 0.233 (0.233)	Loss 0.2876 (0.2876)	Prec@1 91.406 (91.406)
Epoch: [51][50/391]	Time 0.225 (0.234)	Data 0.001 (0.006)	Loss 0.1348 (0.2581)	Prec@1 92.969 (90.962)
Epoch: [51][100/391]	Time 0.225 (0.231)	Data 0.001 (0.004)	Loss 0.1943 (0.2508)	Prec@1 92.969 (91.236)
Epoch: [51][150/391]	Time 0.234 (0.230)	Data 0.001 (0.003)	Loss 0.2272 (0.2466)	Prec@1 92.969 (91.401)
Epoch: [51][200/391]	Time 0.239 (0.232)	Data 0.001 (0.003)	Loss 0.2278 (0.2495)	Prec@1 91.406 (91.329)
Epoch: [51][250/391]	Time 0.238 (0.234)	Data 0.000 (0.002)	Loss 0.3231 (0.2514)	Prec@1 87.500 (91.257)
Epoch: [51][300/391]	Time 0.232 (0.234)	Data 0.001 (0.002)	Loss 0.1964 (0.2574)	Prec@1 93.750 (91.058)
Epoch: [51][350/391]	Time 0.252 (0.235)	Data 0.001 (0.002)	Loss 0.2195 (0.2585)	Prec@1 96.094 (91.030)
Test: [0/79]	Time 0.253 (0.253)	Loss 0.3505 (0.3505)	Prec@1 86.719 (86.719)
Test: [50/79]	Time 0.067 (0.066)	Loss 0.5032 (0.4694)	Prec@1 85.156 (85.846)
 * Prec@1 86.000
current lr 1.00000e-01
Epoch: [52][0/391]	Time 0.484 (0.484)	Data 0.244 (0.244)	Loss 0.2189 (0.2189)	Prec@1 91.406 (91.406)
Epoch: [52][50/391]	Time 0.221 (0.239)	Data 0.001 (0.006)	Loss 0.1291 (0.2572)	Prec@1 96.094 (91.161)
Epoch: [52][100/391]	Time 0.255 (0.239)	Data 0.001 (0.004)	Loss 0.2703 (0.2472)	Prec@1 89.844 (91.476)
Epoch: [52][150/391]	Time 0.238 (0.239)	Data 0.001 (0.003)	Loss 0.1777 (0.2546)	Prec@1 94.531 (91.158)
Epoch: [52][200/391]	Time 0.234 (0.238)	Data 0.001 (0.003)	Loss 0.2726 (0.2566)	Prec@1 88.281 (91.068)
Epoch: [52][250/391]	Time 0.247 (0.238)	Data 0.001 (0.002)	Loss 0.3334 (0.2552)	Prec@1 87.500 (91.167)
Epoch: [52][300/391]	Time 0.222 (0.238)	Data 0.001 (0.002)	Loss 0.2980 (0.2607)	Prec@1 89.062 (90.947)
Epoch: [52][350/391]	Time 0.233 (0.238)	Data 0.001 (0.002)	Loss 0.3415 (0.2649)	Prec@1 89.844 (90.805)
Test: [0/79]	Time 0.250 (0.250)	Loss 0.3225 (0.3225)	Prec@1 90.625 (90.625)
Test: [50/79]	Time 0.067 (0.067)	Loss 0.5182 (0.4697)	Prec@1 85.156 (85.570)
 * Prec@1 85.550
current lr 1.00000e-01
Epoch: [53][0/391]	Time 0.463 (0.463)	Data 0.234 (0.234)	Loss 0.2461 (0.2461)	Prec@1 92.188 (92.188)
Epoch: [53][50/391]	Time 0.209 (0.231)	Data 0.003 (0.006)	Loss 0.2425 (0.2243)	Prec@1 91.406 (92.525)
Epoch: [53][100/391]	Time 0.244 (0.230)	Data 0.000 (0.004)	Loss 0.3047 (0.2272)	Prec@1 91.406 (92.110)
Epoch: [53][150/391]	Time 0.231 (0.232)	Data 0.001 (0.003)	Loss 0.2350 (0.2320)	Prec@1 92.188 (91.862)
Epoch: [53][200/391]	Time 0.223 (0.233)	Data 0.002 (0.002)	Loss 0.3556 (0.2416)	Prec@1 87.500 (91.503)
Epoch: [53][250/391]	Time 0.237 (0.233)	Data 0.000 (0.002)	Loss 0.2191 (0.2444)	Prec@1 91.406 (91.419)
Epoch: [53][300/391]	Time 0.239 (0.234)	Data 0.001 (0.002)	Loss 0.3045 (0.2500)	Prec@1 88.281 (91.222)
Epoch: [53][350/391]	Time 0.252 (0.234)	Data 0.001 (0.002)	Loss 0.2921 (0.2512)	Prec@1 89.844 (91.230)
Test: [0/79]	Time 0.213 (0.213)	Loss 0.3766 (0.3766)	Prec@1 85.938 (85.938)
Test: [50/79]	Time 0.067 (0.066)	Loss 0.3983 (0.3930)	Prec@1 85.938 (87.439)
 * Prec@1 87.570
current lr 1.00000e-01
